date,review,rating,isEdited,title,userName
2023-07-14 02:54:44,"The content (Marvel, Star wars, etc) is great, and I love having new content from some of my favorite movies. However the basic functionality on this app is just lacking! The inability to delete a show from continue watching is difficult on other apps, but they all have a way to do this. The complete lack of a way to do this just shows the Disney people really don’t understand how people stream at all. They think all their content is so good no one would ever not want to continue streaming any of their shows, which is patently ridiculous. So your continue watching list is just littered with things you don’t want to watch, half of which started automatically after you finished watching a show (yet another “feature” we have no way to disable!) So you miss when new episodes of the things you do want to watch come out! The app in general is just clunky and slow. Having to navigate to a side bar to find your watchlist instead of on the homepage makes the wishlist basically useless! Come on, Disney! We pay for this! Get with the program and get your app into the 21st century!",3,False,"Content good, but basic features missing!",Joyflute
2023-08-28 17:57:50,"I hope iOS engineers are able to read this because I think this would be a fantastic new feature.  Every streaming service has rating filters right?  We can always filter out anything above PG or TV-14 etc.  but honestly these ratings have become ballpark indicators at best these days.  We all know certain R rated movies we might show our kids, and other PG-13 movies that we definitely don’t want them to see.  Heck I have my app limited to TV-14 and I STILL ran into a sex scene I was not ok with, and that was on a National Geographic show about space travel!  So why can’t we filter by those handy little abbreviations we see at the beginning?  You know, V - violence, SC - sexual content, etc.  Give users the power to actually filter the content.  I have to watch for those little letters every time I start a new show.  I don’t know if that bit of Meta data is even included in your API responses but if it is, man this seems like a super big win without a ton of work required.  Thank you for reading my giant review.",4,False,Great app but I have an idea,Stomper guy man
2023-04-29 18:59:05,"The app works fine on its own, but when trying to connect to televisions (like my new Samsung) it has some struggles.

Casting used to work, but hasn’t worked for a solid year for me now. Deleting and redownloading, checking for updates, and making sure my phone is updated changes nothing. When I click the casting icon it tells me that casting is unavailable and gives me the option to “Allow” taking me to my settings, where everything is switched on. I’ve tried switching settings on and off, but no luck.

Since that doesn’t work, I try to AirPlay, but AirPlay usually just crashes after the few second long Disney logo that seems to play as a separate video before programs. The video plays on TV, then the whole app crashes. When, on rare occasion I can get past that—usually by starting a video on my phone, getting a little past the intro and then doing airplay—it will often just freeze up after 15 minutes or so. My internet is high speed fiber, and my iPhone is a an iPhone 14, though I was having the same issues with my previous phone too. It’s a bummer.",2,False,Casting Unavailable and App crashes when Airplaying,B_i_Scott_i
2023-08-15 16:22:44,"I’m a Disney fan and me and my family got this service right when it came out. It is a pretty great service and is easy to use find all kinds of films, shows, and shorts from the likes of Disney, Pixar, Marvel, Star Wars, and, uh, National Geographic? (Did anyone actually get Disney+ to watch National Geographic?) I would like more Muppets films though. If Disney can work out deals with to get the Spider-Man films on Disney+ surely they could work out deals to get films like Muppets in Space or Muppets take Manhattan on their too. (That is if the actually cared about the Muppets. Seriously, they put National Geographic as on of the big franchises on the homepage but not the Muppets?!) Aside from making Jim Henson roll in his grave, Disney+ offers a wide variety of shows, including the favorite franchise, Star Wars. They now how to have all the content to trigger nostalgia and make big money, I mean, make their viewers happy. All jokes aside, Disney+ is a great service and you should definitely check it out! 4 out of 5 stars. Good, but could use some improvements.",4,False,Disney+ is good but…,Mario+Disney_Fan
2023-11-02 22:26:38,"I Finally got to see the last three episodes of Ashoka and the last four episodes of Season Three of The Mandalorian… and I have only got one thing to say currently to, Dave Filoni and John Faverau and team, you guys and your hard-working team absolutely rock!! You all have surpassed my “wildest” expectations and put a big large smile on my face, for this is what truly “great and noble” story-telling should be all about at the end of the day, for this is truly the “genuine” Star Wars that I use to remember as a kid so many many years ago. For me personally you have all absolutely reinvigorated Star Wars and brought “stellar-ness” and “greatness” back to what I thought was an outdated and tired old franchise-in short-well done!!! Bravo!!! Keep up the excellent and very hard work, Dave Filoni, John Faverau, and the rest of you guys!! Look eagerly forward to what brand-new adventures you take us all on in 2024 and beyond!!! Thank you, Dave Filoni and John Faverau, for you have given me back hope for a much brighter and better future!! See you all in 2024!! - Gary A Femling",3,False,The Best Two Freakin Dramas Ever-Long May They Live,Best Two Excellent Dramas!!
2023-03-21 17:42:22,"Every movie and tv episode shows English Subtitle. Default should be no subtitles, unless user wants those enabled. In previous years, subtitles never shown in the first place. All other streaming apps do not show English Subtitle.

Most important component for every movie and tv show is sound quality. Let’s say I pick a movie, my volume is on 8 and characters are talking back and forth. All of the sudden, background music would be higher (12-14 volume). Shang-Chi and Legend of the Ten Rings is good example. Introduction narrator sound volume flows  smoothly (narrator talking, fighting scene noises, etc.) blends into one. The next scene volume would drop down to 4. You can barely hear the characters conversation. Netflix Castlevania is best sound quality tv show. Characters’ conversation, fighting scenes and background music combine into one which flows smoothly regardless of customers volume preference. Same studio produced another tv show, Netflix Blood of Zeus is worst example of sound quality. Characters’ conversation and background noise would  be way off. I couldn’t tell number of movies and tv shows that would have these issues with sound quality on your Disney Plus App.",1,False,Sound quality,Wizard06
2023-08-19 10:08:13,"It’s hard to write a review for something you pay for. That being said…I love everything about Disney. I love that you took over Marvel, I love that you own Star Wars, I love watching the content that I enjoy. I realize that on your end that cost money, hence, our subscription. It’s money well spent. It’s a service you provide and entertainment for our entire family. Thanks for that, let’s keep that cost as low as possible, without sacrificing or harming the quality. On a side note, as big of a fan that I am…I’ve never been to Disney, land or world, any of it. It’s too damned expensive, I’m an old guy on a fixed income, not complaining, I’m grateful as I sit here and binge watch The Punisher series. I just wish and hope, as I did as a kid, that maybe one day I can be more of a part of Disney than just a paid subscriber. Thanks again for all the great content. How Great was this latest Guardians, bravo",5,False,Are you going to pay me for this review?,OldManMacDaddy
2023-12-17 08:42:06,"Why haven’t you fixed the bug listed below?!?! 
There’s is a bug in your current version of the app for the AppleTV where once you play an HDR10 content show and then exit the playback and back to the app menu, the HDR10 setting doesn’t drop out and TV doesn’t revert back to non-HDR picture settings until you exit the app fully. Additionally, if you go back into the app, the TV will immediately flip back into HDR picture mode setting while even in the menus for finding content to play. You have to fully close the app to get this behavior to stop, but it gets bugged again after you play HDR content again. This wasn’t an issue until your most recent app update on the AppleTV version of the app. You need to fix this ASAP!!!

To duplicate bug, set your AppleTV to SDR 4K in the Settings for video and then also set Match Content and Format to On. Then you’ll see this problem. Apps aren’t supposed to flip format and content on the TV when they’re in the menus portion, just when playing the media (movie). Then when you stop the movie, the HDR drops out and back to SDR. Your app is the only one bugged like this. FIX IT!!!",1,False,AppleTV App Version HDR Content Bug,SwankPeRFection
2023-12-06 13:52:27,"I have been a Disney fan for as long as I can remember. Walt Disney was an inspired man who strove to do good in the world and make it a safe place. He protected children fiercely and created content that uplifted and inspired them. I was so jealous of my friends who had access to the Disney Channel as a kid. I was so excited to purchase my Disney+ membership. Finally, I could have access to it all and provide for my children, access to safe and quality entertainment. Little did I know, I was buying into an agenda that I am certain Walt Disney would have never approved of. I am disappointed that I now have to screen even the animated programs to ensure they are safe for my children from crap that I don’t want their little brains exposed to. Thank goodness for Bluey! It is the only program that I can let them watch with peace of mind. It is the only program with a positive male/father figure. It seems the trend these days are to make men look like babbling idiots. I’m hoping that with the change in leadership, Disney can step up their game and just provide quality entertainment again, without the agenda.  🙏",2,False,Stop the Agenda,Calk491azo
2023-11-17 00:32:39,"This app always unlocks my account all the time. It always logs me out and I can’t get back in. I change my password time after time and every time I change it it does not work. I love Disney and I love watching the movies but this app does not do it and it really does hurt and I hope this app hears my review and you can do something about it and get it from their butts and do something come on Disney go to work this app should be the happiest place on earth, not make me mad and angry, and so so disappointed ☹️ I don’t mean to be rude but like really Disney expect this from like six flags or anything else but you guys come on you can’t be charging people 100 bucks of the worst quality ever come on Disney get your act together now our some time everybody’s going to delete this app because it does not work in this app is supposed to be kid friendly you should’ve stuff about all this rainbow stuff that seven-year-olds and six year old should I be hearing about that OK I get it you’re trying to do something good or whatever but little kids shouldn’t be here yet they’re just little and they don’t wanna be forced to watch it by the rainbow parents",1,False,The worst,doc dop
2023-01-02 15:22:05,"I subscribed to Disney+ in the middle of September of this year, I browse the round on the app, I found some movies that I love to watch, like Toy story, and Lady and the tramp, and finding Nemo, these brings back the childhood memories when I remember the joys of watching those movies on VHS, and I also love the Disney Channel shows, like Lizzie McGuire, and Jesse, and shake it up, and the suite life of Zack and Cody, these brings back the memories, so I love Disney+, I would love to see Disney+ grow, and I also enjoy the Star Wars movies here on Disney+, because, I have a friend that I want to project search with, before the release of Disney+, she was so excited about Disney+. I was also excited about it, too, I would love to see, Disney+, on Vizio TVs, but I also have it on my Roku, I would also love to watch Disney+ live, I would love to see that feature here on the app, but I still enjoy the Disney Channel originals to, so keep adding new content, and keep it up,",5,False,It’s entertainment,Joedejong.mister horror?
2023-09-04 04:00:06,"I love Disney+! It has all my fav things to watch(Lion King, Lady And The Tramp, and Dog With A Blog). But there is one thing that I love that I can only watch on YouTube…Happily Ever After. Disney World’s firework show means so much to me and I know it does to a lot of other people too. I travel a lot and do not have Wi-Fi always, and I would like a way to download a video of this. A pre recorded video. That’s all it takes. Please add this to Disney+. It is the greatest thing ever and I thank Disney for something so good. It has been a little hard to still love Happily Ever After and Disney after they got rid of it for a while, but now it’s back, and I am hoping it will stay that way. Please add a pre recorded video of Happily Ever After to Disney+ so I can watch it everywhere. Please. Thank you for this app. It is great. And thank you for hearing the desires of all your Disney fans like me. Thank you again. “Reach out and find your Happily Ever After”",5,False,Happily Ever After,Undaunted Ninja
2023-08-13 18:55:17,"I paid for a year of Disney plus while on vacation abroad. I had access to movies in various languages (Frozen in Swedish, Star Wars in Japanese, etc.) But I couldn’t login on the desktop. When I talked to Disney support they fixed it for a week and then I could t login again. I spent hours in chat with their support people. In the end they told me my account was a Mexican account. I thought it was fixed until I found that now everything I try to watch comes in ONLY Spanish and English. I only signed up for the service for the many languages available. I wasted $100 on the pathetically constrained Mexican version simply because I made the mistake of subscribing while on vacation despite having a US phone, and being in the US App Store. Beware. If you’re thinking of signing up, enjoy it’s a decent service if you have the full version, but beware, strongly beware of it if you’re out of the country even for a day. The American support told me it was out of their hands and I’d have to call the Mexican team. I want my money back, not sure if I’ll get it.",2,False,Don’t Try to Use Abroad,BuyOnTripLostFunction
2023-03-08 12:17:02,"Hi! I think Disney+ is honestly really good. There are many varieties of shows, movies, and shorts to watch. There is a play next button, and options to download things to watch offline.
One thing that bothers me though, is when the download fails. I am watching something offline, then when I click next episode, it stops and says ‘no wifi’ I think there should maybe be an option to turn on notifications for if an episode doesn’t download.
But aside from that, it’s a great app! You can choose profile pictures, content and age settings, and a kids mode, so they can’t watch anything too risky. I’ve watched many things on this app, and I love them all. There aren’t too many choices of movies, but for me. I only like specific movies, so if you like all, then don’t worry. But if you are like me, it’s okay too. There are still many different great movie options. Thanks!",5,False,Honestly really good!,Lizz192
2023-02-27 04:10:37,"This is a pretty good viewing platform, BUT there are way to many movies that could have been absolutely amazing that Disney skipped crucial steps in the creation process that made them poor. In return Disney just quits, Disney ALWAYS JUST QUITS instead of just going back and going through those crucial steps that they skipped or when they make an the next movie when they should’ve done it the right way in the first place. They always rush when they can and should be patient and take their time that would be better than just rushing through it, and not taking all the required steps for the movie or series success. If you want an example, Percy Jackson. YES IM MAD and that’s because in every Disney movie, show, short, and anything else they all have the same lesson in the end, and that is you need to PERSEVERE through life’s challenges and if you do anything is possible, BUT YOU CANNOT PERSEVERE WITHOUT PATIENCE AND IF YOU GUYS AT DISNEY DON’T UNDERSTAND THIS YOU SHOULD NOT UNDER ANY  CIRCUMSTANCES BE TRYING TO TEACH OTHERS OR THEIR KIDS ABOUT IT.",3,False,Decent BUT…,dj😎😎😎😎😎😎😎😎😎😎😎
2023-05-22 05:03:26,"Great selection of content but there are multiple issues with the app. The first major issue is if you just come from an ad break and rewind too far by MERE SECONDS you will have to rewatch the ads again. Literally after just watching them you’ll have to rewatch them because you rewound 10 extra seconds. It’s incredibly annoying and no other streaming service I’ve used has had this issue. The second major annoyance is when watching a full length movie there are ads sprinkled throughout at random times, often cutting off dialogue or action scenes. Other streaming services like peacock show all the ads at the beginning so you can actually enjoy your movie. The third major annoyance is that it never picks up where you left off. It’s always a few minutes off and if you recently passed an ad break then too bad because when you later resume it you’ll have to rewatch the ads because it never saves your spot. For the price, these are incredibly annoying flaws that seriously ruin the user experience.",1,False,Great variety of content but multiple flaws ruining user experience.,jburhans97
2024-02-07 00:53:36,"As a child I can recall many times going on the family vacation to visit family in Los Angeles. We also visited Universal Studios, wax museum, but the most important part of the getaway without a doubt was going to Disneyland! On one particular visit there, I got separated from my parents and brother; but fortunately, I was saved by the Parade of Lights. I just squeezed thru ppl and walked with the ppl at the very end holding the rope in the hopes my parents would see me. I am happy to say it worked, although I received a firm lecture from my mother. Now a few decades later I am keeping my Disney- DNA alive and well by installing the Disney+ App on my iPhone and watching old favorites, new favorites, and no doubt some future favorites. I can honestly and sincerely say I will always Love having Disney as a part of my life, till the day comes when I kick the bucket. Louie R. from San Diego",5,False,Growing up Disney!,Benny Hill from Mill Hill
2023-03-10 22:15:50,All right so this is why I started watching Disney a lot more I’m on my iPad and I had Netflix but then Netflix kicked me out because I’m only nine years old this year 10 which is 2023 but yeah it’s been pretty good a couple times like it go who’s back a couple minutes maybe when I pause it and turn off well when I just turn off my iPad so yeah but it’s been amazing I personally like twitches one and two and I found that on Disney and also it’s actually been super amazing please read this comment and the only thing that I would like to change is that they would put more good shows for my age because Presley also like proud family louder and prouder but some people just don’t like it it but please put my things on one like that and Princess diaries one and two but yeah it’s been pretty good all right see you guys in my next review 👋,5,False,It’s pretty good,LBH🌈💙💜👱🏼‍♀️🦄🦋
2023-09-30 17:13:05,"The owl house is a work of art! The character development, the plot, the fun, and the overall structure is amazing! I absolutely loved season 2 where Eda has to learn titan magic because her curse took her powers. She also has to team up with raine to stop the draining spell. My favorite character is king because he’s just such a funny character and has a really cool arc to find out what he is (he was a titan all along(literally)). Luz throughout the entire show has to learn how to do magic to survive, and uses the magic of the boiling isles (kings dad(also known as the titan)). I really think they could have done a little more for season 3 though, as their are only 3 episodes. I could ramble for EONS about the owl house, but I have stuff to do, and things to see so, overall the owl house is the best show I’ve ever watched, so give it a try, there’s a good chance you’ll love it!",5,False,The owl house,Jdjefjcnjdndhc
2024-01-17 00:46:58,"In light of Disneys new vocal woke agenda. Their newer material has taken a very sharp turn for the worst, with over the top “shove it down your throat” wokeism its hard to enjoy the same masterpieces that we did as kids. With many late box office flops, the originality has really went off the rails as well. Disney has turned to “live action features” with that same “woke” twist and has honestly ruined many great classic films. Not to mention the deteriorating MARVEL UNIVERSE, since Disneys buy out marvel has steadily went downhill. Its hard to watch a single movie just for a good hero story line, instead you get a pro lgbtq+ movie with a lot of CGI and some cool action sequences. Its just not what anyone would want or should have to expect from the studio that brought masterpieces like Lion King and Toy Story to the box office so many years ago… I hope they can turn it around and make less politically biased stuff and just make good stories again that support boys being strong, brave, chivalrous men and women being strong and nurturing leaders, mothers, and wives.",2,False,HERE FOR THE CLASSICS,Dilblev
2024-01-31 20:35:14,I love Disney you can set parental limits for your kids it has a very wide selection of movies/ documentaries/ shows etc I would really recommend this app if you are looking for a new tv channel I also love that it has little sections so that if you are just looking for a new show or something you can just choose a section and it will show you everything that is related to that section I also love that you can change the name of your profile and picture of your profile my friends and I watch Disney all the time and we love it I really recommend this app but it does a a big that o hate when you go on the app it will say choose the profile and if you choose one and you have a couple it will just show what all the others were watching as well that’s all for me bye have a nice day. 💙,5,False,I love this app,Hkusp daughter
2023-02-02 08:39:17,"I’m a Disney dork, so of course this app is mega important to me. That being said I’m rating it low because it crashes A LOT and while watching shows/movies I can’t pause, rewind, or click out of the screen. It’s ridiculous cuz we’re paying a lot for this streaming site, at least let me watch my favorite movie with the ability to rewind my favorite parts. Also, I don’t like the fact that no matter what I watch my top recommendations consist of only the most popular/newer shows. It takes me forever to pick something to watch because my taste in movies are pushed to the bottom of the page (I like stuff like the Three Caballeros and Snow White btw, and documentaries. Boring to many but loved by me 💔) I’m just not a big superhero or sci-fi fan ok? I’ll watch it but not on my account 😥
Please fix this, it’s making Netflix way more appealing to me even tho I enjoy what this app has more. Honestly the selection is what gives it the higher rating because otherwise I’m very annoyed.",2,False,I love Disney but this app is super buggy,Eliza.Beth.Sil
2023-11-30 14:13:15,I absolutely LOVED DISNEY until this morning. It asked me to renew my subscription and when I did the no ad one it deleted all of the movies I downloaded for my daughter so she can watch while we are traveling. I do not understand why we have to pay $14 in stead of $8 just to be able to download stuff. I do not care for the no ads but to pay almost double to get a feature that has always been available is really really really really disappointing. All of this raising prices and stopping stuff that has always been is just starting to get annoying. I’m about to delete my subscription because I honestly only let my daughter watch her iPad when we are traveling and I only got Disney because we were able to use it with out Wi-Fi by downloading all of the movies or shows she likes to keep her entertained but it makes no sense to pay double for something that isn’t having a daily use. I guess I have to stick to Netflix or some other streaming service that isn’t taking advantage.,1,False,Very disappointed!!!!,Amber 94
2023-08-02 06:54:10,I have been watching Disney for years but sometimes when I watch a video it kicks me pit and it never happens on any other apps and if you don’t have a  membership it makes you watch adds what that doesn’t happen on Netflix but I love this app there is so much content for Disney and Disney junior when I watch Bluey I notice some episodes missing why I know some off it’s content is to mature for younger audiences but you can just change the ratings and take it off Disney junior I’m tired off waiting 2 years for new episodes but add more stuff like anime’s like Sonic x and Pokémon and Mario but me and my family love Disney since you have been removing bugs and adding new content and we don’t have to pay money just to watch a move like Apple TV and there is locks for privacy and different profiles for younger and older children 😃,4,False,Great but just a few problems,ProudParent818
2023-08-02 00:49:43,"This app had made me be able to really think about who i am as a person and i’ve figured out i’m not into male or females, i’m sexually attracted to minos. Yes the small fish. This is all coming from the movie “Finding Nemo” when nemo gets lost and dory and marlin go to find them. When dory and marlin go tho da seas they meet all of deez people. I find it quite heroic of marlin to go rescue nemo. This is when i discovered “huh, maybe I could be like him” so i went to the beach the very next dayI found this one mino laying on the beach. Let’s just say it was love at first sight(iykyk). He told me his name was devon. He died within 45 minutes of meeting him. So i just grabbed his reboot and rebooted him! Thank you SO MUCH for letting me think about who i am as a person.

Update!: I am currently in a relationship with the 97th mino this week. Thanks again!!!",5,False,Great app,wreviews1234888
2023-12-22 07:00:35,"disney+ has gotten way too complicated as well as expensive to use. In addition to adding needless ads, every single time ive tried logging into my disney account im met with a pay wall that tells me the subscription i just paid for (full year mind you) is now out in the void and on the same account i paid on, im not able to log in on any other screen. as well as making me pay for mutliple things in a bundle that i never end up having access to as i dont even have access to my disney+ subscription in the first place. it’s frustrating, and trying to copy netflix’s limited screens issue is causing more issues than im seeing pros to owning the app. on my tv the rating is 2.3 and right rightfully deserved, amazingly, theyve managed to steal money AND have a +4.5 star review. do not subscribe. ur money barely goes to the animators (goes to warcrimes), the stories seem to be lifeless and reminiscent of AI attempting to write, and u dont even get to watch after paying 14 dollars a month, even 8 is too much. buy dvds.",1,False,absolutely awful,M'rella
2023-09-27 08:35:51,"I don’t usually write reviews but I felt to motivated and push to write this one. I love Disney and anything Disney, but the app was already glitchy and made it some what difficult to manage sometimes. It would freeze or jump. The one saving feature for me was the “Group Watch” feature which allowed my friends and I to have fun movie nights. Thought we all had to have our own Disney account, it was still fun bc we were able to talk about the show or movie as if we were watching it together in person. This feature definitely allowed me to feel more connected with my friends even if we were miles away. It also distinguished it from other streaming platforms which is nice. For other platforms i had to download a separate app or browser extension, but it was nice having it built in into the app. But if it’s going to permanently remove it then it’s no longer different or better than other streaming services. If that’s the case I’ll just stick to HBO Max.",1,False,They took out Group Watch option,squish my uwus
2023-11-09 21:12:54,"Like the app and content…. However, it feels like they keep burying their animation collection. One useful collection was animated features by decade. But, they keep moving it and keep burying it. Sometimes it’s gone altogether! 

A few months ago they had it on top of the app in the Disney 100 link which was awesome (it featured animated films along with Star Wars  and Marvel by decade… which was totally cool!) I figured they would have it for at least the full year. But they can’t help themselves and removed it already and they moved the animation only collection decade tab the the very last banner in the animation tab, hiding it once again!

Disney+ developers! If you read this, please keep this banner somewhere on the Home Screen and please also don’t try to hide it after all your more recent acquisitions!",4,False,Would be five if they’d embrace their legacy,pawc
