date,review,rating,isEdited,title,userName
2023-06-18 22:21:37,I have this app on my Roku tv and I’ll start a show/movie and 30 seconds into it the whole app closes. Can someone explain why this happens? It’s just an annoyance currently and the app is up to date. Any information helps :),3,False,Force closing,mama0631
2023-04-06 01:29:30,"Sometimes the video will go out and it tells me it’ll come back when my connection improves when I’m on full Wi-Fi with no other devices having difficulties connecting. Don’t get me started on how terrible the closed captioning options are, you have to select it every time you start a new video.",1,False,Buggy and poorly designed,zerodark
2023-02-08 03:01:27,Me and my kids watch the shows on here and we all agreed that we love it! They are so excited to watch the loud house tonight! 5 stars overall,5,False,I love this app so much!,ilovethisshowsooooomuchhh
2023-02-24 04:27:03,"If you are using it on your tv, the app will kick you out. Tried watching the same movie 5 times. I checked for an update and didn’t have one. Super frustrating trying to get through a show or a movie. I hope they update this soon.",2,False,Doesn’t work well on a smart TV,vrygudgrl
2023-02-23 21:48:45,It would be so nice if there were some way to mark the shows I have already watched.  I don’t like wasting my time watching a show only to realize half way through that I have already watched this.  Thank You.,3,False,Watched shows,myro22
2024-02-03 19:25:20,"Not many option. It’s easy to run out of stuff to watch unless you’re fine with not having much choice. I like Chris Prats stuff, but some of the Netflix originals are straight propaganda and totally unwatchable.

Now they have ads too. They are lowering their worth. Taking away some of the extra benefits that made getting prime worthwhile.",1,False,Ok but could be way better.,immike18
2023-01-08 04:22:19,I have found more to watch on this app than the other three apps I have combined.  Keep up the excellent selection!!,5,False,Awesome Selection,Queen Choochie
2023-10-28 15:16:00,I think this app is great but I think for something’s where you need a subscription to like Crunchyroll I should just be able to link it straight to my account without having to pay again.,3,False,Good app but,kdynct
2023-10-19 03:53:02,"First of all, when you already have the paid service, half of the movies and series are sold to you the same, meaning you can't see what you want even if you pay for the service!! Second, all the movies are in English, there are no more languages, third, I'm going to cancel my subscription!",1,False,Prime video is crooks !!!! do not hire this service 👍🏻,ThekillerLucho
2023-07-05 19:40:08,"Who made some of the seasons unavailable? Like what kind of jelly Bean, Mr. clean,Bruce Lee,lShowSpeed,stepped on a bee to restrict some of my favorite show seasons like I’m trying to watch a good show guess what I am trying to watch Canimals but you remove the play button",2,False,I was trying to watch my favorite shows when video restrictions came in the way,chees face
2022-12-31 18:58:47,The number of stars a show has means nothing to me.  I want to see the actual reviews before I decide to watch something.  Even a critical review can be a positive if my taste is completely different from the reviewer.,3,False,Bring back the reviews,Thunderman1165
2023-11-04 18:17:59,PLEASE GIVE US AN UPDATE FOR THE DROP OF SEASON 2. Glad I picked prime over everything else. So many advantages and extras to take advantage of. The channel availability and exclusive prime shows are awesome,5,False,When is the 2nd season of Shelter coming?,Rab4130
2024-02-03 09:32:12,I watched one episode that was 24 minutes long total. I got three 30 second unskippable ads. I couldn’t even get interested in the show I was watching. That’s one ad every eight minutes. Prime Video is not worth it anymore if I have to pay extra just to enjoy the same. I’m very disappointed.,1,False,Ads every Eight minutes,Suzy242
2023-09-30 18:05:25,"Turned on The Ninth Gate (free on Prime) early this morning and fell asleep in the middle of the movie. 8 hours later I wake up and eventually go to finish it... No longer available on Prime without spending an additional $4 to rent it. 

One of the largest companies on the planet and you are using your knock off Netflix app to scam people into paying an extra $4. I will gladly rent from a competitor. GFY",1,False,Greedy,IcemanKahuna
2023-01-28 19:06:30,"I love watching old movies, and have not been disappointed with the ones that have been on prime.",5,False,Movies from decades ago!,gramma-j
2023-07-01 17:54:09,I have been a Prime member for many years and now we can’t even watch an entire show without the app closing half way through the show or the screen being black at the start (also having to restart the app)… It’s very frustrating.,2,False,Went to crap,katieb1382
2023-06-18 02:11:12,"Using the prime video Apple TV App is INFURIATING due to pointlessly obnoxious UI behavior.   

When scrolling on some (but not all, for some reason!) rows of recommendations, pausing for a moment causes the app to ‘blow up’ the item you’re hovering over into a bigger tile, displacing/rearranging everything else on the screen.  (The ‘blow up’ doesn’t even provide any amplifying information just a bigger, different picture!) Scroll again, and it goes through a reverse animation to shrink the tile, again rearranging everything on the screen before it scrolls on. 

STOP REARRANGING EVERYTHING!  It’s pointless, slow, and makes
It more difficult to navigate!",1,False,Terrible UI,Arghikbrtjbfubvduhcsseygcd
2023-05-11 01:45:33,"I have subscriptions for hbo max, acorn TV, Paramount, and PBS, yet none of it is available because a banner at the top says that I’m traveling so “certain” things aren’t available. Which first of all is stupid because nothing is available, and also I am not traveling. I am at my house. The place I’ve lived in for years.",1,False,Currently paying 45$+ Usd for literally nothing.,Scythe shifter
2023-04-17 03:36:30,Every time I open the app and turn on a show I’ve been watching it will try to play an episode I’m already passed. When I find the correct episode it will start it over from the beginning instead of where I left off. Super annoying.,2,False,Forgets which episode I’m on,crasy alijo
2023-03-28 15:54:56,"Updated app, still a terrible interface. No tools other than hide to manage what you started watching. Watchlist management is no better.

Now the content has dropped. It is the worst interface of all the apps.",2,False,The worst of the streaming video apps and content,JohnnyP.me
2023-01-23 18:48:06,This app drains batteries. This app also has a slow loading time and does not let you purchase movies in the app.,4,False,This app has a slow loading time.,fjghfjhgf6546dfsfd8475jdfjdhfj
2023-02-25 06:24:41,This app is so good I can Watch all my movies on this app you all need to download it it is very very awesome it will never mess up it will never have bugs this app is awesome.,5,False,The best app,ishaain
2024-02-08 05:22:12,"This used to be an app that was different from the rest, now they want to charge for ads. Every streaming app out there is nothing different from a cable company with commercials. No longer is streaming worth it. Especially when the price of prime continues to increase, then wanting a few more dollars for no adds. Sad.",1,False,Greedy,jacobmp
2023-10-31 08:13:31,"The app is bulky and slow. One of the worst for navigating through and finding shows and movies. And downloading to watch offline is miserable. When offline, it takes literally minutes to “load” and going between shows is frustrating at best.",1,False,Horrible functionality while offline,AutonomyStudent
2023-09-14 21:03:24,"There was a bug fix two days ago, and now my show is buffering every minute and a half. If it plays at all. Several times it’s told me that playback was unavailable.!",3,False,Bug fixes caused bugs,MrsTaylorMom
2023-01-23 20:34:46,I am really enjoying all the old shows. Take me back to better times. Thank you. Much appreciated,5,False,Thank you,Duran Duran mo
2023-01-17 22:41:03,"It’s a very basic subscription, you should give customers a one time free movie of their choosing with it…. I would have certainly been locked in and paid the $10 or 14 a month, because I Initially downloaded this to watch the matrix but couldn’t do it.",2,False,Not worth the money,jAABjuxx
2023-08-04 04:23:52,Porn videos for watching movies it is so good it has everything you would ever want like the boys it’s just really good thank you Prime Video,5,False,Prime. Video is the best.,Prime. Videos the best.
2024-01-24 19:26:44,"Well, there is no “My List” button on the P-pad app. Where is it? Well, you have to scroll down about 18 categories to finally find it. So you can save a movie to your list then you can’t find your list. Why is it buried? MAKE A “MY LIST” BUTTON!",3,False,It’s HUGE!,Baldie1946
2023-12-03 21:09:08,"It’s funny how DVDs had different languages on the movies, nowadays you don’t get a a physical movie and it’s the same price but no extra languages just English and English subtitles.
Worthless customer service, two different issues and customer services leaves me waiting for 10 min and then they just transfer me to another associate.",1,False,Need more languages than “English”,Rivotril86
2023-11-18 16:08:33,Streaming service with more fees to watch than any other streaming service. I have more than one streaming service and pay zero additional over cost of what app charges. Yet prime videos charges you to watch most movies. Glitchy playback and full of errors,1,False,Confusing user interface. Too many ads,TDC0430
2023-11-14 08:38:11,I don’t really understand why a streaming service wants you to pay for the streaming services then they also want you to pay for regular stuff inside the streaming service. Or watch advertisements in order to be able to watch shows inside the streaming service!! This makes zero sense!!,1,False,Meh,Boombostik
2023-05-02 20:19:28,Why can you download a whole season of a show with one button but have to undownload it one by one?,5,False,Why is it like this?!,Fix this plis
2023-04-08 22:24:55,"No longer a direct way to get to the videos you bought, unless you search for it.",3,False,Latest Version is difficult to navigate,Cakins2275
2023-04-02 15:13:02,"The auto next often doesn’t work and it usually forgets where I left off last, even when I am using the same device that I last used.",3,False,Always issues,TiaCat86
2023-02-10 01:29:53,I know how to get a job in soccer and when I get there I feel like I’m in this movie,5,False,This is the best app ever since I downloaded this for the first time,soloxtasy
2023-01-14 23:35:55,I love prime it takes me places and never been takes my mind to a place where I can be relaxed and enjoy the entertainment,5,False,Sensational,billardsnewbaby2
2023-01-13 01:40:43,My wife and I REALLY enjoyed Night Sky and was very disappointed to learn that it wouldn’t go forward with a second season…how sad!,5,False,Night Sky,Tonyshoe7
2024-02-09 03:35:39,"This is such a good movie app and every one else isn't being grateful... They keep on saying ""... There's ADDS"" and that's not nice and there's no ads so haha",5,False,One small word...awesome,Slotkid83
2023-10-15 02:18:57,I just wish that we was able to record stuff yk especially when your an editor,4,False,Recording,Krewsters
2023-12-27 16:38:26,Easy decision to delete the app and not utilize the service. Plenty of options for viewing TNF without having to go along with the nonsense. Everything is getting worse in favor of big advertising. Glad I can leverage another means of getting the content without you.,1,False,I am not paying for ad removal after all these years,sskkooommaa
2023-12-19 18:41:55,"The ads that run before certain shows have an option to skip, but the button / link is so close to the bottom half of the screen that it’s difficult to click. Especially with a phone cover that has a thicker edge.",1,False,Skip button does not work,Springrug Gaming
2023-07-11 02:51:53,Ever since the layout was updated this app goes back and forth between the old layout and the new one every couple of weeks. Pick one and stick with it,3,False,Make up your mind,NinjaAssassin75
2023-09-10 03:22:23,Call trying to watch a 42 minute show. This app will stop multiple times.  It will play the show for approximately 27 seconds and then stop for 2 to 3 minutes sometimes even long enough to close the app and lock my phone. There’s no way I want to pay for this if it’s not going to work.,1,False,Stops playing shows,cool cool a cooler game
2023-04-22 04:07:43,"Most of library of offerings are older outdated movies of “C” or lower grade. Seldom are movies/tv series added. Those that were decent have been removed. The service is moving to a hub of “buy this”, as opposed to a place one can actually find something enjoyable to watch.",2,False,Few offerings of any value,EtherImp
2023-01-03 00:49:00,"Most movies like Raider of the lost ark and tv shows like Dr Quin medicine woman I have watched are buffering, so I am watching the on Pluto with no problem.  Netflix is not buffering.",5,False,Movies and tv show,Scott804
2023-03-03 13:09:03,I give this app a 2 star review because all the good stuff you want us to pay for. And when added to my watch list it takes over 6 months to be able to watch.,3,False,Review,Mbrowneyes
2023-09-21 19:53:58,I can take this all over the world and see shows that I love to see. I don’t could you ask!,5,False,Good all over the world,widowriter56
2023-10-27 13:00:06,This feature is extremely annoying and I don’t want it to show up every time I show the player interface. Please provide the option to either disable it or to hide it behind a button.,2,False,X-Ray feature,zgrmd
2023-03-05 23:37:33,I love this app because I can watch all of the TV shows and movies I’ve purchased anywhere I go. Thank God for unlimited data.,5,False,Great App,Bigphil47403
2023-07-23 16:50:12,"The app keeps going out and crashing, which causes me to restart every time. Although I love the videos you have, watching them are near impossible. When you ay $8.99/ month, it should work",3,False,Prime video,scal1006
2023-07-20 23:11:19,Playback error my ***. You have the audacity to blame my internet when it works with every other app with data turned off! Nice try guys. How about you fix this apps video player and playback and then I can start saying positive things about your streaming service.,2,False,Wow...,Lambdaa
2023-06-03 09:10:36,So I was watching the summer I turned pretty and then I turned my tv off to go to bed and then I woke to watch again and it had said that my prime membership had been suspended and it started to cost me for things I didn’t even buy on apple and stuff,2,False,I’m not even sure,Nellybecerra
2023-03-06 21:04:10,"I travel a lot so I use my phone to stream. Pretty much every other streaming service I use works on my lighting to HDMI adapter except this one. Shove your overbearing HDCP comparability filter where the sun don’t shine and you’ll get your 5 stars back. Otherwise, app functions well.",2,False,Can’t stream to TV while traveling,QWERTY Potatoes 92
2023-01-02 16:24:57,"Transitioning to Pic in pic from the regular full screen player only works about 10% of the time. 90% of the time it ends the video and often looses its place. Extremely annoying app

UPDATE : It’s been over a year and the MiniPlayer is still the worst of all streaming.  They haven’t fixed it",1,False,Picture in Picture is terrible,Frederiksted
2024-02-03 04:14:24,"Why am I paying for prime? And then I tried to watch a movie and it tells me I have to watch ads and it’s not just one or two. 
 I was 17 minutes into a movie and had nine ads! Prime consistently disappoints me every day. With the ads, the late deliveries, the bad packaging, leaving my packages on different doorsteps that aren’t mine…
 I can go on.",1,False,Prime video not worth it,raeraesj
2024-01-22 04:09:20,"I have it open on my phone, cast to my device, and the second I open another app, the Prime Video app disconnects from my device and I have to reconnect. It’s annoying when trying to pause or play whatever I was watching.",2,False,Constantly disconnecting from devices,mmarren328
2023-10-25 23:37:30,"Used to be a good app. Now it fights downloading anything and honestly downloading is pointless. I can no longer watch downloaded content, even content I have purchased while offline. It’s actually downloaded because it is taking up space on my iPad  but the app won’t play.",1,False,Getting worse and worse.,khf2019!@
2023-06-29 19:44:27,Yesterday My mom signed me in to prime Video on my 32 inch onn roku smart TV I went to my account to watch spongebob and the episodes are shuffled and episode numbers are messed up. Even though I like prime video,3,False,Great but need some bug fixes on spongebob episode numbers,Ruby_chan45
2023-02-03 21:02:46,I don’t like that I pay over 100$ for prime and then I have to pay for each separate channel. The membership then become over $200 charge so I could watch my favorite shows. If it wasn’t for prime shipping I would cancel. So I just don’t watch my favorite shows any more. Being buckle and dimed to death!,1,False,Too many separate channels,Etorres4
2023-01-05 00:07:11,Love the content but the one thing I feel robbed in is that. The films I payed for no longer have certain movie scenes. They were taken away from the original film. So I will no longer be buying any films here no longer. I guess I have to go back to buying DVD”s.,2,False,Want a refund for all the films I brought.,Paul from Dallas
2023-12-21 22:49:43,"Back to the future, one, and two and three. rise of the guardians, Sonic one, and two SpongeBob SquarePants and 17 again and Peter Pan:203 and a lot of other amazingly good movies that I love.",5,False,Good movies,mermaidree
2024-02-01 13:45:25,Prime video shuts down while watching downloaded movies after 1 1/2 hrs if not connected to any service. It will not restart until phone is back into service area.,3,False,App shutting off,Cabinet Company
2023-02-11 05:10:07,Great and current selection Lie to Me is an incredible & compelling & love the old movies  and wish there was a 1.25 speed choiceeducationallove the old movies  love the old movie for me. Tim Roth is fabulous & charming.,5,False,Review,NocheCat
2023-09-26 11:30:32,"Too many movies and shows are on the ad supported Freevee. Now they plan to put ads on all content next year, unless you pay more money. Prime movie is not worth it. I'm already paying too much for prime service. Once the ads begin it might be time to cancel.",1,False,Ads on too many movies/shows,HFCSjtg
2023-07-22 17:06:51,"I have prime already I have a new credit card number, how do I put the proper info in in order to pay?",4,False,Change payment info,cenerville10
2023-04-05 21:37:58,"The last update makes everything harder to find and it won’t let me preview the movies , prices , etc like before , now it directs to another page and it takes longer , I really wish I could keep the old app , it was great , this one is like couple teenagers made it in one day",1,False,Not very good update,Blade slayer
2023-03-26 16:53:27,The thumbnails and words are gigantic. It used to be hard enough to find things to watch and now it will take me two to three times as long with the clunky magnification style update that no one asked for. This is so ridiculous why change something that worked great before?,1,False,"Weird update, I don’t like it.",RachME65
2023-02-09 14:50:31,Everyday I can count on a new movie on the line up! I can always find something to peak my interest.,5,False,Best New Movie Selections,MR. ELDUB
2023-09-22 14:36:16,Very glitchy app. Often won’t save my progress on a movie/series; when I open the app it starts back at the beginning of the video. Just now app wouldn’t open at all so I removed and reinstalled and now all my info is gone. Wouldn’t even use this app but they have a few exclusive series I really enjoy.,1,False,Glitchy,€£%#¥
2023-08-17 03:31:17,How this app has close to a 5 star rating ranks up with some of the greatest mysteries of all time. It’s so buggy it’s bugs have bugs. The ux is so average it feels like most of the work is outsourced and it’s not developed for the intended market. It’s a solid 3 stars,3,False,3 star,Thisappisgarbage97746
2023-06-22 12:04:57,I love this app. I want the delete some shows that I brought like when it was before. Please get it back to have the function again. Thanks,4,False,Good app,Pumpkin 303
2023-05-21 14:37:11,"Decent app, but why did they remove the ability to see user reviews. Also, it’s about time we should be able to star and review movies in the app.",3,False,Can no longer see user reviews,MrMarcosMiranda
2023-04-07 17:58:33,"Constantly glitches. Freezes when you open it, have to close and open back up. While trying to browse the library (scrolling in either direction) it reverts back to the beginning of the list in any category I attempt to browse.",1,False,Glitchy on iPhone,Mojo1208
2023-03-05 06:11:19,"When the app is used on an iPad with AirPlay connecting to a pair of HomePod Minis as the speakers, it worked flawlessly for months.

Recently, it has stopped working correctly. Instead, audio plays on the HomePod Minis but no picture appears on the iPad; instead, there is just a message stating: ""Now playing on AirPlay"".

Please fix this ASAP.",1,False,AirPlay support has stopped working,feedback from iOS user
2024-02-08 07:43:26,"The dragons of legend, who hoarded mountains of gold, would be absolutely shocked and flabbergasted by the levels of greed that this company expresses.  A PAID service that injects un-skippable ads just so that can double dip on profits while already being one of the most profitable companies in the world…wow, just wow. Take a page from Jack Sparrow if you know what I mean.",1,False,Greed knows no bounds!,als0 underwhelmed223
2023-12-27 17:22:07,"Limited advertising is just as bad as a lot of advertising people who make advertisements are absolutely trash horrible people, and I don’t want to subject myself to all that disgusting garbage that advertisements have to offer so I’m no longer going to use prime video",2,False,Ok fine,ThunderSplash
2023-08-26 12:22:58,This app is completely broken when it comes to using the Apple TV Remote app built into the iPhone. You can only scrub by 10 seconds to get through the whole move when paused. Then in the Lock Screen if you accidentally touch the bar for how far you are in the movie it restarts it.,1,False,Apple TV Remote,russgold
2023-04-15 01:20:53,"I paid $30 for a movie and my friend and I wanted to watch it. Only we can’t watch it because it blacks out the whole screen when you try to share it over discord because the trillionare company wants them to pay a subscription to watch a movie I BOUGHT, This is ridiculous.",1,False,Why?,Comet850
2023-03-15 22:08:47,"Honestly I know that one review isn't going to make any kind of a difference, but everything about this app is a pain. I’d go into greater detail but nobody reads these reviews anyway, I hope every single person involved in maintaining this app accidentally steps on a lego every morning for the rest of their natural life.",1,False,The iOS app is TERRIBLE,just another plebian retail
2023-01-16 17:05:21,"The app works as normal. But whenever I choose to stream a movie or tv, it loads but never finished loading. It’s not my internet, I checked that already. 

But the series/movie stutters. Showing the reverse ten seconds, pause/play and fast forward ten seconds icon in blips. Appearing and disappearing. As of now, it’s completely unusable.",1,False,Constant glitching,Carson lujan
2023-02-15 02:13:21,"I like how if your watching kids shows it gives you kid commercials, not sure about adult shows because I’m a kid tho! 😂😂😂",5,False,💕Great app 💕,birdie pancakes
2024-01-31 23:58:31,"Commercials:  need I say more. 

Way to make us feel like second-class citizens because we can’t afford what you had already sold us as prime-level service.  

Here is a tech company taking us back to pre-Tvo era where we have to watch commercials and can’t even fast forward them.",1,False,Commercials.,E-ddy
2023-11-25 03:49:54,"Of course we write if unhappy so sorry for the good times with you Prime Video but why do you have to make my life difficult when my settings are all in accordance with American location, payment etc but you refuse to let me rent or purchase mentioning something about France I visited a couple months ago. Hello ????:-((())",1,False,Annoying App,AlwaysSmiling;-)
2023-09-23 01:55:24,"Charging $2.99 a month for ad free is insane. If you need to increase prices, do it on the up front during annual renewal, stop doing monthly subscriptions. 

Ads are a plague and charging extra to get rid of them when already charging out the nose is going to cause more problems.",1,False,Charging per month is insane,Domminigan
2023-09-22 01:02:02,"Customer service is trash. They just run you around and circles. You cant even type what is going on, only choosing from a few pre selected options. They DONT want to help. They’re Just trying to scare you off. I tried for 20 minutes to resolve my issue to no avail. What a terrible company.",1,False,Non existent customer chat support,Mr.noodlehead
2023-09-21 20:48:07,I can no longer find my Watchlist or the movies that I have downloaded for offline viewing.  This is not an improvement!  It should be easy to find them.,2,False,What happened to Watchlist and Downloaded items?,SWHam1966
2023-09-19 18:38:35,"This poorly organized app is now even worse. What happened to the Watchlist? Does not appear on iPad app menu

Seems like this app is primarily designed to steer users towards paid subscription services and buy/rent options.

The movie and TV offerings are actually pretty good, just hard to find.",1,False,What happened to the Watchlist?,AntonioSD
2023-09-17 01:58:11,My only complaint is that you can’t see the size of clothing you ordered in the “view order details” page. Such a small detail that the developers could fix so easily!,3,False,Love The App But…,sylly222
2023-08-20 03:16:06,The update in May 2023 removed the “free for me slider.” The entire interface seems to be made purposefully more confusing as they try to get you to sign up for additional PAID services and to watch with ads. Quite unpleasant. Makes me want to remove this from my streaming mix.,1,False,Keeps getting worse,onecolleen
2023-07-11 01:22:02,"This app has gone from decent to absolute crap since they added the Freevee stuff and the ability to purchase movies/shows from the app.

From the Home tab it is very difficult to find Prime only content as it is mixed in with TONS of Freevee crap and titles to rent/buy.

How about giving us a Prime tab that shows nothing but Prime titles?

It shouldn’t be a chore to find the content I pay for without being bombarded with commercial filled Freevee titles and Buy/Rent options.

The app has a Store tab AND a Free With Ads tab…but no Prime tab?

Interesting.

Fix it.",1,False,Desperately needs a Prime tab,Zoso67
2023-06-15 22:32:40,I was on a trip and I tried to download movies for the plane. But there was no download button. And the weirdest part was that was only the case for iPhone. It is a good app otherwise though,3,False,No download button,123)1!;
2023-04-10 02:29:00,Hate new upgrade. Clunky and looks like a child’s picture book. Need the “free to me” button back. I have several channel subscriptions but hate having to scroll through them separately. I read the reviews - they’re gone now. Less and less intuitive and useful. Dumb and dumber.,1,False,New upgrade stinks,Kapkhan
2023-04-01 11:25:05,"I pay for Prime, and I also pay for the Paramount+ channel. It is unacceptable to force me to sit through a 35 second ad that I can’t skip, before allowing me to watch my content. It will not be happening. I’ll simply cancel Paramount+ and inching toward cancelling Prime, too.",2,False,Forcing ads on paid channels now,33129
2023-02-16 04:00:28,"I think the quality of films has been diminishing as years pass.I think viewers would appreciate more comedies with a real plot . The films recently with Jennifer Lopez for example are a real shame. 
Where are the quality films without violence and senseless story lines . 
Thanks for listening ,
Carolyn",2,False,More comedies please,coocoolaugh
2024-02-02 12:31:22,this app is really good and honestly some ppl might have problems with it but I don’t,5,False,you should get it.,dlskdmwdlemdmd
2023-02-21 12:40:18,Easy to navigate! Easy to rent or buy movies and tv shows. There’s also specials listed at discounts!,5,False,Great platform,Asdrewsfhkoi
2024-01-31 03:42:25,I downloaded this for some incredibly long flights. Downloaded 5 movies (that I rented) so I didn’t need Wi-Fi connections. This app won’t make it more than 10 minutes without crashing. Sometimes as often as every 2 minutes. So aggravating. Find a different app.,1,False,Too frequent crashes,KerribethAnne
2024-01-05 04:40:37,The screen won’t load to where you left off and forget ever having synched up subtitles to what you’re watching. The audio for music is too loud and dialogue too quiet.,3,False,So many bugs,mygfcallsmepeach
2023-11-12 07:51:57,Why should I stream something I’ve already downloaded…Netflix doesn’t do that,4,False,Downloads problem,Kojoromeoo
2023-10-20 00:47:52,Tried recording M&TNFootball but forget it if you try to watch while the game is still on. Because it'll take you to the live version no matter if it's 5 minutes or 4 hours into a game. Defeats the purpose of watch list.,2,False,Live NFL game issues,Raiyer
2023-09-25 22:11:24,"Latest update doesn’t allow me to switch the viewer profile (iPad OS 16.6.1 Prime Video version from 20 Sep 2023).

The latest update allows you to view information about the profile, but when you select the profile in the top right corner of the app screen, you can’t change the profile. The only way to get to a different profile is to sign out of the app and sign back in. 

You used to be able to switch profiles…not anymore. Even closing the app and relaunching doesn’t prompt me to switch profiles. 

Not a great update.",1,False,Can’t change profiles,absaroke
2023-09-19 07:38:58,"Prime video is horrible.  Nearly all their movies/series carry agendas that NOT all people agree with.  I have started and stopped so many movies and series that I have decided to just cancel them instead.
Don’t waste your time paying monthly when you also need to pay for other rentals as well.",1,False,Too Woke,ddddddddddddddddddq
2023-02-04 22:17:58,"This app is the best movie watching app ever no need to pay for some movies but still it is really cool WOOO HOoOoO new movies to watch.        

That was a long time ago it won’t let me download it again I have 30 GB left and it still won’t let me fix this NOw this review might not be changed just saying",1,False,I don’t know about your opinion! READ THIs,Eisa hussein
2023-06-10 03:32:30,Why offer this if mostly everything is payment required,4,False,Lame,Ahh man
2024-01-30 17:21:43,"I have paid for prime for YEARS even with it increasing in price time and again! I stream on prime video daily. Some things that I streamed had ads but most did not. Now, EVERYTHING is going to have ads unless I pay more?!?!  That is absurd! The increased charges and now ads is not worth having prime anymore.",1,False,All about money,D__Lo
2023-12-27 20:13:45,"The selection on here has always been terrible, still is and now you have the nerve to complain that you want to add commercials and try to get even more money than you deserve from all your customers by offering ad free for a fee?  Disgusting greed.  Reminds me of another company we’re all familiar with.",1,False,Pathetic,Chevy2500HD4x4
2023-12-09 03:43:47,"I was watching Prime videos just fine with my VPN on and then an upgrade and bam, now I need to turn off my VPN! I feel secure surfing the net with my VPN, why the change? I have Netflix too and they’ve never restricted access due to my VPN being on. Please reconsider because I won’t be watching or surfing the net without my VPN.",1,False,Why do I need to turn off my VPN?,Bradl33y
2023-11-24 20:00:43,Many of the shows I want to watch require an additional subscription.  Streaming the Thursday night NFL game is a problem.  I do like some of the original content.,3,False,Decent,aprowe
2023-10-20 02:12:27,Pausing live is terrible. Returning after switching apps is unusable.  Feed laggy. Can’t save and watch from where you left off live football.  Terrible. Miss NFL Network.,2,False,Terrible for football. Can’t pick up where I left off across devices.,J-Double
2023-10-05 22:43:31,App keeps freezing when you come out a video on the iPad. Can’t pickup from where I left off. Have to refresh the app to continue to watch a show.,3,False,Keeps Freezing,tivline1982
2023-10-04 01:20:19,"The latest update is horribly disappointing — nothing works.  As soon as I tap to go to any show, the whole app freezes.  No response, nothing.  I’m on the latest IOS 17 and a 12.9” iPad.  I wish I hadn’t upgraded IOS or the updated this app.  The old version was far more reliable.",1,False,Latest update is complete failure,Funny Sam 
2023-09-22 14:47:50,"Not sure what your guises intention was with this new update, but now this app doesn’t work on any of my devices lol frustrating too many I’m sure been. Using this app for a while and have had no issues up until today please fix",1,False,Update why fix what works perfectly fine,Murmurdoom
2023-09-22 14:46:50,"I watch this app a lot. Now after the update, nothing shows up right, lost my place on watching a series and none of the search results show up. Thanks for nothing. I’ll be canceling my prime membership just so I dont have to pay for this crap.",1,False,Not worth it after update,UncleHole
2023-09-08 00:10:47,"Auto play tends to only work occasionally, frequent network issues (when no other app has issues), and the overall greediness with constantly showing suggestions for “subscriptions”…I pay for prime plus HBO but every show app suggests needs ANOTHER subscription 🤬",1,False,Frustrating,Cellgrl
2023-07-15 16:17:30,I’m a kid a I am mad because every time  something good gets but on they want take it off like I was watching h2o just add water and all the episodes are not on Netflix anymore so I was ok because prime video has it when I started watching until episode 23 it does not let me so please put all episodes back on,1,False,Mad,noreel
2023-06-11 18:15:04,"Subtitles settings reset every time the video is stopped and restarted and they don’t turn on automatically, my fire tv sticks holds this setting but the app does not. Very frustrating",3,False,Subtitle keep turning off,Shayna7
2023-01-17 07:00:52,"I’m loving my romance movies,  they are my comforts after an emotionally tiring day caring for my 90 year old father who unfortunately was diagnosed with dementia, thank you Prime xoxoxo",5,False,Favorite Relaxation,FendiLucia
2023-02-24 03:49:44,Like 50% of what is displayed requires payment and freevee stops device usage if watching on phone or tablet because the ads (which are not short) require full screen to completely immobilize anything else you are doing …,1,False,Ads and pay content out of control,RJL3082
2023-11-21 01:55:02,I love this app. Although I feel that by paying for prime I shouldn’t have to pay anything for any movies.,5,False,Prime,1345275964321acbdesfhk
2024-02-06 01:11:44,"That moment when you start charging extra to go commercial free, we are uninstalling across all platforms prime video does not suit our needs. There are too many other choices out there. Good luck in the future. This is your break up letter from me.",1,False,Uninstalled across all platforms,Denooga
2024-01-30 14:34:30,"Prime used to be decent. It had movies and shows and was entertaining.  Then came their first money grab, Freevee. Freevee was bad enough with their Rx drug ads during kids movies but now the platform has ads for all the stuff we’ve always paid for already. Total money grab and it’s disgusting.",1,False,"Ads, Prime and a money grab",Cabdiz
2024-01-30 02:40:40,"I love the new ads added in throughout shows. Personally, I think there’s nothing better than paying a monthly subscription to a several trillion dollar company and them then finding a new way to make even more - love it! Keep up the great work.",1,False,Great job adding all the ads!,MrDCoop
2023-11-20 14:06:21,Im a paying customer please fix my service,5,False,Im a paying customer please fix my service,1jodinson
2023-10-28 16:53:44,"Prime has been horrible! Videos are out of sync, don’t start, spin or stop in the middle of viewing. Rarely select Prime for viewing due to these constant issues. Thought it was just us but then I have been hearing it from more subscribers. I’m sure this means a price or service impact coming.",1,False,Never works,RNO Llama
2023-03-23 13:35:54,It has excellent UI! It's convenient to learn about actors through X-rays. Easy to catch my favorite TV Shows! Awesome watching experience!,5,False,Good & Convenient App!,Terrence horizon
2023-10-02 00:45:07,Everything on my tv works just fine but the prime app cannot. Try to watch anything and I get problem occurred unable to load the page. I use any other service and no issues. This is an embarrassment of a streaming service.,1,False,Fix your app I know you can afford it.,Mauer448
2023-08-17 00:23:23,"Good luck trying to watch a 20 minute episode… it’ll take you almost 45 minutes with it buffering every 2 minutes. Don’t watch action movies, as soon as you get into the action… boop let it buffer for 2 minutes, and then again… and again, and again.",1,False,Slowwwww,Fix_It_Plz
