reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
0faadf3b-f9f6-4eb6-ba3a-810477ca350c,M W (MW),https://play-lh.googleusercontent.com/a-/ALV-UjVvoVEwyTpcp0b2q0ru46xFeIKSk-M8uiuXJCCrjsW7Ft0,"this app works better on my chromebook than it does on my firestick. on chromebook the audio is synced with the captions which is not the case with the firestick version. highly disappointing that they just added ads to shows and movies and it costs an additional $3 per month to go ad free - on top of $139 per year for Prime. the service had an acceptable variety of shows and movies available, but I wish there were more. More shows and fewer ads would equate to more stars in the rating.",3,7,3.0.361.4047,2024-02-02 17:46:59,,,3.0.361.4047
508be2c3-a5ff-4b98-b75d-b5b1b0ccd1fa,Lina R,https://play-lh.googleusercontent.com/a-/ALV-UjVGmQ9NvOriUeGAFESbA4w_GFJ9gS6mHH8QWTTRdi_kvtUo,"High price for low content. I had prime video for years as it was included in my prime subscription. In 2023 Amazon decided to increase the price of the yearly subscription. The variety of free movies did not change, the quality of shows did not change, and yet the price went up. Now in 2024 they started including ads in addition to the extra cost they charge me and have the audacity to ask for MORE money to remove the ads. Ridiculous.",1,88,3.0.361.4047,2024-02-02 16:06:05,,,3.0.361.4047
3e09cd4f-6d27-4326-a7f1-65513274ce14,Renee J Lee,https://play-lh.googleusercontent.com/a-/ALV-UjUgWzWlr8JXnQyhZrcFn6ikAbNMtERRUh3CBTV0mFk6zSk,"It's decently designed, and it is easy to use. However, it isn't easy to remove movies that have been watched by accident or movies that couldn't be finished. There should be a remove or delete button it the watch option is no longer available. Other than that the or features are great and there is great collection available for use.",4,46,3.0.361.4047,2024-02-03 04:44:44,,,3.0.361.4047
1c94cec8-f65d-4791-a4c3-b7b307be7c4b,Brian St.Pierre,https://play-lh.googleusercontent.com/a-/ALV-UjUgahuPB1exfiOAmwC0TklXwWMoM7eb_YE-WYuleLkSOCxG,"I used to really like this application but since they incorporated ads which causes my TV to crash non-stop and I can't even watch it. I'm thinking about canceling it. You force me to watch ads on an application that doesn't even freaking work because you added ads! Halfway through a show it always says there was a problem. The problem isn't on my end, it's on your end and you need to fix it. There's no point in paying for service I can't use.",2,110,3.0.361.4047,2024-01-29 23:23:17,,,3.0.361.4047
a9ffd211-f75d-47fa-b7cb-31d010f26254,David Shryane,https://play-lh.googleusercontent.com/a/ACg8ocLd6cozLD61ndzP7hZ3R_ghXFthEe6rqHg6aB3Aqa1c=mo,I have been using the Prime Video app on my Samsung S20 Ultra in recent days. The quality seems unusually poor. Brightness is too low on all my phones and tablets. Why isn't the 'Continue Watching' part at the top of the page? It feels like I need to hunt for it. I can't find a filter to only show programs that I have access to under Prime membership and it is so annoying to be part way through a movie on one evening to find out the next day it has been pulled from the listings with no warning.,1,23,3.0.361.4047,2024-02-06 09:34:55,,,3.0.361.4047
1083a7c4-1a09-4b39-88ff-99ea067d441b,Micah Ihli,https://play-lh.googleusercontent.com/a-/ALV-UjV9U_Bukb0YM0wAE8TncoaSLSsArwQBLUT0vk7W20kJXBA,The UI is pretty atrocious and difficult to navigate with any sense of direction. It just feels like hey here's additional services and advertising more than letting me actually look for what's available to me. And now they've started adding adverts to content that was previously ad-free. I will be canceling my prime subscription as I don't feel like I'm getting my money's worth. They keep just asking for more.,1,100,3.0.361.4047,2024-02-01 05:27:26,,,3.0.361.4047
9636b8f2-274f-4028-8922-3de7f87c5770,jonathan monk,https://play-lh.googleusercontent.com/a-/ALV-UjWe75ifZhj3dr-tBsXly-_GQLKxBOKXCBxN5sP2fgn-yQ,"I have used every streaming service available in the US and Amazon Prime Video is still my ""go to"", although I'm not sure why. I have a list of shows that i rewatch every year (I am very much a creature of habbit) and every year I would watch them on Prime, but at random times with no apparent reason some of my shows are not available or only the first few seasons are available. Recently the app on my Chromebook and Android TV will just decide to go to the home page while I'm looking for a show.",3,12,3.0.361.4047,2024-01-29 03:10:06,,,3.0.361.4047
01fe5e2c-8112-493f-91b2-68dc49abb8ca,Meredith George,https://play-lh.googleusercontent.com/a-/ALV-UjUetlb6Pg876k7BI8d_xbxs8yKoyzYdoi8PBduTjMAzJgk,Don't bother with Prime. They charge exstra to get rid of commercials. Might as well just pay for cable or get what you like on dvd. Streaming services are dead now. There is no difference from cable so it's basically pointless. Save your time and money for better things. I haven't watched a single thing since they added the commercials. Letting my subscription run out and will not be renewing it.,1,80,3.0.361.4047,2024-02-02 13:19:19,,,3.0.361.4047
0cef8d24-66db-478b-ae06-093cfc9532e6,Jeff,https://play-lh.googleusercontent.com/a/ACg8ocL9MAfwZGgnL6EwzazuBq_GknyhplpH3_6MjRpm4cQ-=mo,"What a mess. very difficult to find shows that are included in your subscription. searching for your show brings up 32 different choices to view, all of them but 1 is included with your subscription. 31 clicks later you will find witch one is the one you subscribe to... app is polluted with frevee, if I wanted freevee I would install it. have the same package I have paid for for years but they want more money to remove adds. I don't see how this is legal. should be if you want adds pay less",1,46,3.0.361.4047,2024-02-04 14:08:26,,,3.0.361.4047
6a38ccd0-a4f1-4f93-a405-d7ba6a2c47e1,J Micah Willows,https://play-lh.googleusercontent.com/a-/ALV-UjXV1dwNijgGcyHgcbBInx7LXetQDizXFZFFzhiUJqoZjw,"Yeah sure. Wide selection and the videos work, and then you pay for prime, and for years you have no ads. And then all of a sudden you have to pay $3 extra for them to stop playing freaking ads. I've literally never complained about an app before because I usually just don't care. But don't charge us to have the service and then charge us for no ads. Canceling all prime",2,90,3.0.361.4047,2024-01-30 05:16:21,,,3.0.361.4047
1282fc1c-2ced-4ac0-b104-bc5f4bcf30e4,Echo,https://play-lh.googleusercontent.com/a-/ALV-UjWN2cH1ylaYzZxsoZoTcxy4hdC0IxIZSXewlMj66RehvQ,"For something that originated as a free benefit for Prime members this app has become less free & less benefit over the years. Originally they offered an amazing selection of free videos to choose from. Over the years the free selections have become less and less and now most stuff you need to buy, rent, pay to subscribe to a 3rd party or pay Amazon more money to have a little broader access. Now you watch unskippable ads on all the ""free"" movies you watch, or pay an extra fee to remove ads.",3,23,3.0.361.4047,2024-02-05 19:15:30,,,3.0.361.4047
8a99410c-3140-4414-a1a4-94741df6316e,Joby Fluorine,https://play-lh.googleusercontent.com/a-/ALV-UjVcFO-VGrLQjJf4fL9PaNQARYF3d5ha1n3NK35ljGibenOY,"I'm already paying for service but now I have to pay another $4 a month so I don't have to watch ads? The service has a very limited selection and most of it is tv shows and movies that don't even qualify as B grade. A lot of their shows were never even popular. I've uninstalled the app from my devices and deleted the shortcut for Prime video on my desktop. I already pay enough for Hulu, Netflix and Paramount. I'm already paying almost as much as cable.",1,13,3.0.361.4047,2024-02-08 03:36:37,,,3.0.361.4047
7c52c5cb-514c-4f11-97cb-63c1755fbed3,Austin Hart,https://play-lh.googleusercontent.com/a/ACg8ocKnHY1ernKn4f9WTjcr3YjAN-EFFKldpt4UZjmpFbjn=mo,"I really enjoyed it until they decided to add ads to the paid service. I despise ads, and if I got an email saying something like ""due to the economy your subscription price is going up"" I would've been fine. There's a negative connotation to ""hey we added ads to your current subscription! Pay us more money to remove it again"" therefore canceling my prime and not upgrading.",1,12,3.0.361.4047,2024-02-07 13:39:14,,,3.0.361.4047
3022c185-10cb-4920-8248-93dce3e1eb5b,Rebecca Trostel,https://play-lh.googleusercontent.com/a/ACg8ocLyZhAssKTib_UPEBYF2bFY4EdSrYX3Xn67YUN_g6coKnw=mo,"Still don't like the app. I have to pay for too many movies even though I'm a Prime Member. The aspect ratio is off on my Samsung TV and won't let me change it. You're more expensive than. You Tube and they have a lot of the same moves. Sometimes for free - work no membership required. And rented movies are available for longer than just 48 hours. Still do NOT like this app. Again, all the most interesting movies and series require renting or purchasing...so frustrating.",1,36,3.0.361.4047,2024-02-06 13:45:06,,,3.0.361.4047
dfcad6ba-e2de-45dc-9756-a4bee6aa6390,William Pallan,https://play-lh.googleusercontent.com/a/ACg8ocLmFWYoNa9e9Hh0I7asMRlYedna94Rv2G1If99LuW2D=mo,"The app used to work fine with my phone and Chromecast up until a few months ago. All of a sudden I am no longer to cast from my phone to my TV via Chromecast. All other streaming services cast just fine except for Amazon prime. When I try to cast, my phone starts blinking and I have to power off my phone to stop it. I don't know what they did to the app to cause this but it just started a couple months ago and has not gone away. Amazon technical support is of no help.",1,264,3.0.361.3647,2024-01-22 22:29:57,,,3.0.361.3647
ce89eefa-4e1b-4ad2-98a0-1eba181aaec0,ronbron,https://play-lh.googleusercontent.com/a-/ALV-UjXDhshtaHseHZzR_sWYNKzGZI65F7bDPGl6DDOkpdmlIg,"Very reliable streaming, including cable networks, even over weak celular. Too much content, such as movies and additional channels, requires additional purchase beyond Prime membership monthly fee, as does cable network programming. It is expensive, but there is a large variety of programming available, reliable streaming, and many downloadable programs and movies.",4,95,3.0.361.3647,2024-01-22 06:17:29,,,3.0.361.3647
fe0e44d4-8f78-41a3-b2a4-d724e7b46a8f,G Scott,https://play-lh.googleusercontent.com/a/ACg8ocKE3zBZIUmvOsWvSTWjjc1aH5NDbA7Uhg9JxZslwhDg=mo,"""Greed is good"" if on Wall Street, not for streaming!! Already pay for Slime, oops, mean Prime. But now they went to ads for Prime programming. I purchase a lot of shows & movies, so I don't have to watch ads & have content cut to fill time slots. But now Amazon wants to extort more money from customers who don't like ads, REALLY?!!! Better off checking out Netflix for programming. They have better self produced content, whether it's movies or series & no ads. Amazon Prime Sucks @ss with ads!",1,55,3.0.361.4047,2024-02-02 13:21:10,,,3.0.361.4047
2696ca93-ccde-433e-b9e5-331e8f68f766,Matthew Jones,https://play-lh.googleusercontent.com/a-/ALV-UjWppKVvCFUQZEuw2G93lRM7QJRH4QkHkNRdj9xLGZHKqKw,"Not a bad app but last month they said they are starting ads on Jan 29. You used to be able to skip the promo video before a tv show or movie but now the skip button is gone. Now they say for 2.99 a month the ads will go away. Thete isn't even a yearly option to save soke money. If this ends up like amazon music, I will stop using the service. The quality of the music went down and now I pay for spotify. Looks like I will look ibto other streaming services for video.",2,654,3.0.361.4047,2024-01-26 18:22:06,,,3.0.361.4047
5ed7ca04-a384-485a-8f8d-7c19a1de9f6f,Elizabeth Eckler,https://play-lh.googleusercontent.com/a/ACg8ocI5w2NF08I6QbRjAsIad4xrSGFRoUIbS72k-xAMs3Dz=mo,"I've been a loyal Prime customer and enjoy streaming at my convenience. Changes in the format to simply choose a show as well as changes to the viewing experience leave me frustrated every time I log on to the Prime site, however. CHOOSING A SHOW TO WATCH: 1. Mixing included and non included products is down right irritating. I don't want to grocery shop. I want to relax at a site where my membership allows me to relax. 2. The myriad of collections for yet another $... per month. Greedy, much?",3,9,3.0.361.4047,2024-02-05 22:20:54,,,3.0.361.4047
3c23f190-61bf-48c4-afbc-49a0dd6a992c,Lily Anderson,https://play-lh.googleusercontent.com/a/ACg8ocJeJlqDO32FZaoKp6ZWKoIvHF4r2A9Ui4fnoIogo2R7=mo,"Once was a wonderful streaming service now just like cable. Opened my app to find a great notice stating Amazon Prime sold out and now has commercials and I could upgrade to ""ad-free"" if I wanted to pay more per month. Yeah doubt I'll be subscribing to Netflix much longer considering all the up charges in recent years and I've been with them for over a decade.",1,87,3.0.361.4047,2024-01-29 15:40:18,,,3.0.361.4047
729ada09-fe1a-48d3-adf6-5189c1ab5537,M H III,https://play-lh.googleusercontent.com/a-/ALV-UjXLY_9f8RQaaslHYkoM76sDVrNXA6GZo46a--2EyfBN8Xs,I recently got a prime membership and was enjoying the movies and music but now the adds have ruined it. Any of the subscriptions I pay for are all add free. That's what you're paying for. Nothing but pure greed. I will be cancelling my prime membership today. I spend around $2 k a month on Amazon mostly because the big box stores have become greedy with their prices. It's no longer advantageous to pay for a service that doesn't save money anymore. The adds pushed me off. Enough.,1,58,3.0.361.4045,2024-02-01 17:53:04,,,3.0.361.4045
d1d9f56a-1f9d-4f93-9eab-9e1d90461c35,Living for The now,https://play-lh.googleusercontent.com/a-/ALV-UjU12tlYnC9SSrMbhhOK2mb6hNYwsrQT8vn2GvUfdZHizMw,"There's ads even though I pay for prime and now I have to pay MORE if I don't want ads. I'm done using streaming services considering they're just as inconvenient as watching cable and you have to pay extra to watch anything good. No point in even being a prime member anymore, they can keep losing their money and I'll be watching the shows/movies elsewhere. Check for apps that connect with your local library and you can get lots of good movies/shows for FREE.",1,90,3.0.361.4047,2024-01-29 22:20:32,,,3.0.361.4047
105508cc-0a52-4126-a8fc-6a9b3d58ce0f,Chris Augard,https://play-lh.googleusercontent.com/a-/ALV-UjUF0vH9Xvpkz7KGN2oyQfM2PmB7mF8AqMkrjVw2Qli78g,When I purchase a video streaming app. Usely no ads r part of it ! now extra for no ads. again for something that every other steaming service makes part of the Initial price and always have!!?? Prime already been slipping Commercials before every movie You go to watch!Another way to gauge a little more money out of the public!!! Guess it's time to change streaming services!! Prime is not the best choice for $$!! Making billions off of the public But still Fill need to Do this!!,1,69,3.0.361.4047,2024-01-30 06:13:16,,,3.0.361.4047
b592da9e-33e7-4454-90b1-fb950aafa22d,Tim Tim,https://play-lh.googleusercontent.com/a/ACg8ocL60mvaSmF5EUJyWFRFxSZLVJKr_m3B3dEP2qZEcl9B=mo,"FreeVee was the warning bell, but adding commercials to all of your features is complete and utter insanity!!! The only reason you have a customer base in the first place, is because you were offering content without commercials! This is a major step backwards and a major FU to your customers. Personally, I wish Freevee would be stripped out of your service, it's complete trash.",1,28,3.0.361.4047,2024-02-05 14:13:44,,,3.0.361.4047
a4d28de9-5cc6-4a3a-a07e-c0185ef40838,Levi Dickey,https://play-lh.googleusercontent.com/a-/ALV-UjVXq7dqe7TbJDrIVoRyZQsv-RSsnTiywEA5i2R9ZS7e67I,a company worth 2 trillion dollars doesn't need to start showing ads on their shows to make more money. Then charging people even more than they're already paying to opt out of seeing the ads is ridiculous. We canceled our Amazon subscription. on top of that the Paramount+ that we were subscribing to through Amazon is also filled with ads. I had to cancel the Paramount subscription through Amazon and then resubscribe through Paramount by itself to keep Amazon's ads out of our shows. No more.,1,13,3.0.361.4047,2024-02-05 21:12:51,,,3.0.361.4047
dae40aeb-32c1-4178-9dd6-4cbfeca9a42b,Matt Nichols,https://play-lh.googleusercontent.com/a/ACg8ocJl7TXzo8O4uc2sB2UL-I2QASkPrqMzi408GJjZkCqp=mo,"It was alright as far as video streaming apps went. But recently they decided to demand ransom or else play ads when on already paying too much for Prime's ever increasing prices. And like, the commercials aren't subtle. They but in mid scene and are obscenely loud compared to the show. Not to mention you have to wait through them in case you accidentally clicked on the wrong episode. Hot garbage now, do not recommend",1,52,3.0.361.4047,2024-02-02 05:38:06,,,3.0.361.4047
e8c4126c-2f34-4302-bc9f-88e0c974b206,Jacob Hajek,https://play-lh.googleusercontent.com/a/ACg8ocIY2ZuwtFvJhKEmU9OlC5LijJiQJtVBPMKvBytsF0xBIg=mo,One of the best place for a one stop app for all your shows and movies. However recently they've started to become cheeky with their prime commercials to where even if u have prime 0 commercials theirs will still pop up before a program starts and a pop up alert will force you to watch it as it covers the skip button. May lower my review if this persists.,3,141,3.0.361.3647,2024-01-23 17:13:15,,,3.0.361.3647
b564815d-0654-43f3-8a7c-92f423e4e83c,Illjiji Solstice (JiJi),https://play-lh.googleusercontent.com/a-/ALV-UjXCVBT3moozJL57J2ssJete5YvMwIDQOs1ehU0b4KZ-Hoec,Ads. I've been a prime member for over a year and a half I started using the perks which prime video was included as subscription unfortunately Amazon. Along with Netflix has become a pay a higher premium for an ad free experience after already paying a premium for having that benefit. Soon people will just have to compare cable and pirated content with these streaming services that think its OK to pay for ads.,1,8,3.0.362.755,2024-02-06 10:39:45,,,3.0.362.755
fe906bc6-39d6-4196-8bd2-cad02ba6d131,Charles Espinosa,https://play-lh.googleusercontent.com/a-/ALV-UjXrmgw1n0DqZwOqgYDx8Unfezps8NbKEdCeFbmr7aa1,"Adding ads diminishes the user experience. For what I'm paying for Amazon Prime, the Amazon team needs a reality check. This is not cable TV!!!!!!! Really disappointed and will be cancelling my Prime subscription. Amazon is no better than TEMU lately anyways with their products. The majority of their products are all cheap knockoffs. I guess their streaming platform is following suit with ads and C or D tier movies such as Transmutators or Titanic 2... Yeah, top notch programming! Not worth it.",1,43,3.0.361.4047,2024-02-02 19:46:55,,,3.0.361.4047
86f5c0ea-13c3-446e-8cca-133d3759f872,Grace Kahler,https://play-lh.googleusercontent.com/a/ACg8ocJSNHG0Omhe3ORvkKu1AWgBbUuKnkQO4sClLp5yGKYp=mo,"Firestick for prime is terrible. I have to constantly restart firestick because prime bugs. Videos always come up as error/ unavailable to play and i have click around it 8 different ways to trick the video into playing. None of my other streaming services do this so i know its prime. The sound will slow way down and you have to reset or its off a second or two from the video playing and have to reset. I never know if im actually going to get to watch a video or after 20mins of trying, give up",2,11,3.0.361.4047,2024-02-04 22:18:56,,,3.0.361.4047
c30c0cca-5993-488f-9779-9cebed18384e,Tristan Murray,https://play-lh.googleusercontent.com/a/ACg8ocLLOE6jaNVyyieeMtiQaB_6QGunMoPH5btSFstnH7HL=mo,"The app itself is okay at best. The algorithm that suggests movies based on "" what I've watch"" only recommends movies I would never watch. It crashes less often than some of the others. Banners do pop up over the movie without pausing the movie on a fairly regular basis. Overall, not a great experience, but I've had worse.",3,96,3.0.361.4047,2024-01-27 13:19:50,,,3.0.361.4047
4c9f9b9f-05d9-459f-91ed-dd281469b242,Robert Jeans,https://play-lh.googleusercontent.com/a-/ALV-UjUPyNxMp2j_eQpsvF92olfrDOwDFcb0Azniz5lQOJH_Z4s,"Well... great move adding ads for Prime members. Really appreciate the nickle and dime strategies. The proliferation of this policy is getting old. Not worth my time anymore. You should really reduce the prime main subscription every time you do things like this because you've essentially taken away a benefit of that subscription with this and similar policies. Good luck with your ethical dilemma... oh wait, prime main sub went up lol (2 stars for range of options, -3 for the rest)",2,3,3.0.362.2947,2024-02-07 04:25:49,,,3.0.362.2947
75bb8d60-3c8c-4102-a4fb-bd96ec52fcc1,Luca Smith,https://play-lh.googleusercontent.com/a-/ALV-UjXgJeodPHzbUdbqHaISlrpqIOZk8OyKUt48yKiUJIA69k0,"Free trial doesn't apply to ad-free plan, immediately charges the ""2.99,"" which is actually 3.24 because even though it's a digital purchase of a service with nothing to ship it has tax. Only downloaded to watch hazbin hotel, if it were on literally any other streaming service, even a more expensive one, I'd get that instead, because screw this ad nonsense on a **paid** service. It's like they're competing with Netflix of how much they can piss people off before they lose all their customers.",2,40,3.0.361.4047,2024-02-02 05:39:47,,,3.0.361.4047
99daf158-8d96-43a7-a3ff-c140924ec88b,Rob Smith,https://play-lh.googleusercontent.com/a/ACg8ocLvVnWQ8FQhMjq7fMlqWOgV039t33lRFEeKWmC6f1JH=mo,I love the amount of possibilities you have on your platform. I enjoy the fact it is a potential hub for all your other subscription services one may also subscribe to. Now the bs ads initially before this new 2.99 need to get rid of ads... Once again. Was more about who's too lazy to open the app and hit skip.... Why would this not just be a function on the stream controller on a phone (android) Now that it cost $2.99 and having MGM+ for another charge... When you own them... Is pure Greed.,1,14,3.0.361.4047,2024-02-05 19:10:30,,,3.0.361.4047
3d2c27e3-1302-45f4-ad16-322f43d34655,Robert Wright,https://play-lh.googleusercontent.com/a/ACg8ocK8ruG-c0szWePI5NVVpL1ZAi50a6kMZPJzOyV7e2g-=mo,"App is fine, but for how much Prime costs, the recent move to soaking us for more money or suddenly have to deal with commercials (way to breach an implied contract) is a real douche move. Maybe spend less developing original programming or charge the premium for things like the NFL games, which it may come as a shock but some people don't care about. Or just split off video and have it be its own subscription, not bundled with a dozen other things.",4,56,3.0.361.4047,2024-01-30 16:23:45,,,3.0.361.4047
fe64dc73-1011-4e4c-9a13-bf1bac0d20b9,Brent Carroll,https://play-lh.googleusercontent.com/a/ACg8ocLza5Sb2ESFVeOEZleN2yAjvJCo51gL6U86w3YU2s3T=mo,So absolutely my only problem with Prime video are the commercials. It's actually worse than regular TV especially because it's the same commercials over and over once you force me to watch one once I've seen it I don't need to see the same commercial 15 more times in the one episode that I watch. Plus to be honest this is a service that I pay for and if I'm going to pay for something I want the option of not watching commercials.,3,4,3.0.361.4047,2024-02-04 01:52:53,,,3.0.361.4047
31cb5a13-ee7c-45ad-b079-7345c0627a4f,Vanilluh Bare,https://play-lh.googleusercontent.com/a/ACg8ocIknnWcKY1_iDqmEU94DGSOFE5Xo4BkZd-XfzgJ9lk2=mo,The cost of subscription was worth it initially for free shipping plus ad free Prime video but now they're introducing ads UNLESS their customers pay extra. (as if they're not already getting plenty of money by getting a cut of the profits for sales ON TOP of their monthly fees just to have free shipping on most - not all - items.) I find it hard to believe one of the richest companies in the world can't continue operating as they have been for years without adding extra fees. Don't waste your $,1,61,3.0.361.4047,2024-01-30 09:41:40,,,3.0.361.4047
00d79ef2-fc45-4240-9aee-58f303dc848f,Aditya Rao,https://play-lh.googleusercontent.com/a-/ALV-UjXpKyV6vGNoE9LWyFmKvRA5t9nqvbCwFG6bcTj1hVwYn7Q,"I haven't seen any other app that has a worser search feature. It feels like Amazon has no interest in improving this app, since it comes as a default service with prime. No way to search properly by year or by keywords or partial names of shows or movies. Google is better as showing the latest launches on this app than Amazon themselves.",1,4,3.0.361.4047,2024-02-06 18:40:13,,,3.0.361.4047
