reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
643780ca-ec3a-4161-a563-1f27df682b1a,Shawndalyn Newkirk,https://play-lh.googleusercontent.com/a-/ALV-UjWKUaPXst2c7-NgD_Y8ynyfnKbDJEZeRaB89RG0B9hl37o,I have had a Netflix subscription since the DVD would be sent to the house. This weekend I was out of town & couldn't access my account because of the new changes. Not a problem for me because I have several subscriptions & pay for cable TV. I contacted Netflix for a resolve they said because I travel & have a child linked to my account I would have to pay $23 plus $8 + tax. Umm no! I'm grandfathered so my current price commercial free is $10.,2,13,8.101.1 build 7 50601,2024-02-05 06:50:51,,,8.101.1 build 7 50601
0718496d-7291-4c65-9629-5d1caf513f77,Mark V,https://play-lh.googleusercontent.com/a-/ALV-UjV-U8C99tTqy32xtEvTW5d79cr1KMrgUMRJOYJFU9Sp1a0,"Warning - As of today, 01/31/2024, I get this from Netflix support: ""Using a mobile device to watch Netflix on a TV isn't available on an ad-supported plan. To use your mobile device to watch Netflix on your TV, you'll need to change to an ad-free plan."" Unilaterally changed the plan that I get with T-Mobile and added this little caveat to make things worse. I can no longer use my tablet to cast to my TV through Chromecast. Make sure to get Chromecast with Google TV (remote) to enable casting.",3,72,8.101.2 build 9 50610,2024-02-05 02:49:18,,,8.101.2 build 9 50610
1b9c7d95-1121-4242-9b8f-b91b63da9ffc,Sheri Seminara,https://play-lh.googleusercontent.com/a/ACg8ocJ1NfWKpwyQBmJQOURXbm5lKRBSj1GjmexA68GmDt3q=mo,"In the last 2 weeks, the subtitles automatically default to on. This never happened before. STOP IT NETFLIX! If I want subtitles I will manually turn them on. They turn on even after I just pause it for a few seconds. This is incredibly annoying. Please fix this issue. I will give 5 stars if this gets fixed.",2,10,8.101.2 build 9 50610,2024-02-06 19:24:28,,,8.101.2 build 9 50610
cd05d2af-2e1e-42b7-a087-0460f2d9eb96,Josh Vogler,https://play-lh.googleusercontent.com/a-/ALV-UjXDrpTDYlt-uIFklRoP4j9Sugm9JEyxLLQp7IdnH57V8DM,"Don't support this company until they hange their ways. Unless you want to pay for the privilege of constantly changing thumbnails. Maybe they can come over and change all the covers on your bookshelf while they are at it. Even if you want to restart a membership, the app refuses to let you choose any other plan, but the old bloated overpriced one. That is before even allowing you to browse the available selection. Does that seem like a company confident they provide a good service???",1,751,8.99.1 build 8 50590,2024-01-21 14:44:40,,,8.99.1 build 8 50590
da86a17f-5cee-4348-9430-7cb2c9f3950a,Meredith Rice,https://play-lh.googleusercontent.com/a/ACg8ocITgkQoz_Mrt6Jsquw7pH29E403MaPHHM8IMtfdzLSB=mo,It's expensive for no reason. Most of the shows I watch on here can be found on other platforms for much cheaper if not free. I was also notified recently that someone has been added to my account when I am the sole user. I have changed my password and notified Netflix but they refused to lower my bill so I will be cancelling. I hope your decision as a company to be greedy was worth it.,1,34,8.101.1 build 7 50601,2024-02-03 03:50:03,,,8.101.1 build 7 50601
1cf46b02-e25c-4104-b70a-5dd2959d0a5d,Alexis Koonce,https://play-lh.googleusercontent.com/a-/ALV-UjV6r4UYjFy6NBmfm2fjqm2OJaAPobjChXBt8TSPz0itEH0,Super upset about them splitting shows into part 1 and part 2 releases. Also hate the new ad feature and that you have to pay an additional $3 to get rid of ads after they already upped prices. Can also no longer cast shows and movies to my chrome cast? I've loved Netflix for 10+ years but I'm honestly disappointed with their recent changes. Feels like corporate greed trying to squeeze as much money as they can out of you.,1,30,8.101.1 build 7 50601,2024-02-04 07:12:18,,,8.101.1 build 7 50601
c5ae1e74-ecda-40b1-8ae4-b38e29adbd43,Brittany Andrade,https://play-lh.googleusercontent.com/a-/ALV-UjVJqmH7vUgMIecMS9qEjuXgugmhscVO0V7MceJ4gZjolOU,"No longer need Netflix. Ever since Disney pulled all their movies, Netflix went fell short. Can't use your phones or tablets without Netflix thinking you're sharing your password and you'll need to upgrade. No longer can watch TV shows that have been on here for YEARS due to their stupid licensing when they decided to put ads on their platform. Netflix sold out bc they couldn't keep up and now they're entirely washed up.",1,21,8.101.1 build 7 50601,2024-01-31 19:54:27,,,8.101.1 build 7 50601
68790bb1-2b8b-48b7-a096-b86ce09bb36f,Stefan Hall,https://play-lh.googleusercontent.com/a-/ALV-UjX26XALFksoZ3xok3pcjRiTPfTlalXOGvt09ryJhVOUAnqA,"Audio Quality Way Worse than Other Streaming Services. I watch Disney, YouTube, Nebula, and other streaming services on the same devices I watch Netflix. Netflix is the only one that sounds ""muted"" (that is audio sounds muddy, high pitch sounds not reproduced well or at all to the point that I have to crank the volume to understand anything where I don't for ANY of the other streaming services). Every time I watch I'm disappointed in the audio on every device for just Netflix.",1,264,8.100.1 build 7 50600,2024-01-28 05:30:43,,,8.100.1 build 7 50600
b4034e44-5688-4714-9a87-cce5fbd63d0f,The LoganStew,https://play-lh.googleusercontent.com/a-/ALV-UjUiIYKFWbJkOVxqlZ5CQYnlBlxANNfAws5tLufKf6SuecME,"Ruined with recent changes, Used to use Netflix alot but it down voted the privileges of use. I can no longer cast movies to my TV. They made casting an upcharge. Not just an upcharge but an upcharge that is a monthly bill! I never watch movies on my phone screen, that defeats the purpose of the app. I won't be returning until they change this because I have no usage for the app if I can't watch the movies on my TV.",1,26,8.101.1 build 7 50601,2024-01-31 09:31:41,,,8.101.1 build 7 50601
04775637-8d67-4c3e-843d-d03b57505d06,adam Cole,https://play-lh.googleusercontent.com/a-/ALV-UjXfSMT0nOQHjSHvRtfh9DD1Xh9c8PYgFMrsnAF2j338-VB1,"The casting button has disappeared, I've restarted the phone and uninstalled/reinstalled the app and it's still not there. Edit- It appears that you now have to pay for the no-ad version to be granted the privilege of casting to a TV from your phone. I absolutely will not give a penny to Netflix for this. If it wasn't free with T mobile I would cancel completely. Way to ruin a good service ...",1,78,8.101.2 build 9 50610,2024-02-06 02:46:04,,,8.101.2 build 9 50610
3372f827-df87-4b92-b5b4-43b7d2e1b2da,Jj Bb,https://play-lh.googleusercontent.com/a/ACg8ocI8NQYyf14InIbIsDJBN-Gzf8bC72HdlcsQ4hMV8bPp=mo,Recent update will not play anything without captions. These are not foreign titles. They play on my other devices without captions using the same profile. Turning captions off on this android device only works for the remainder of the current video. Captions return when playing the next video. Problem is specific to this version of the app.,1,22,8.101.2 build 9 50610,2024-02-05 12:43:09,,,8.101.2 build 9 50610
652320ca-50fd-4601-abc5-829e1d9925dd,Elliott Wyall,https://play-lh.googleusercontent.com/a-/ALV-UjUu7gTe5eR4RJkkwXpiiDOakqEM91CJRPaQV_rrNXmMCQ,"Horrible app. Used to be able to cast, now Netflix, in a money grubbing attempt, has added advertisements to their content. If you have a plan that has advertisements, you are not allowed to cast to your devices. This is awesome, let's just go back to cable. Way to go Netflix, your company may as well be a pile of excrememt.",1,141,8.101.2 build 9 50610,2024-02-04 16:52:46,,,8.101.2 build 9 50610
1189155f-3ecd-46da-a461-0632ac2555cd,C Cychosz,https://play-lh.googleusercontent.com/a-/ALV-UjWSIjUuca8-TlCnGbSx0NWdsr2E_KNCB-30it45G-yL8Q,"Update, unable to use Netflix on my phone even though it's just on mobile data, it's saying it's not the ""home WiFi"" but I've seen others use Netflix without their ""home WiFi."" My parents pay an absurd amount for this service for our family, and all I did was go off to college and it's being bogus. Unless you plan on literally never leaving your home when you use Netflix, it's not worth it, not good for families, not good for the price.",1,21,8.101.1 build 7 50601,2024-02-02 16:57:41,,,8.101.1 build 7 50601
596a893c-f06c-45c2-a58f-e415c862edc9,Porcelain Panic,https://play-lh.googleusercontent.com/a/ACg8ocIXoMESogowT9FNKqozhkFBuibLtUdUuFCo5v9mEBez=mo,"I find the rate hikes and adding of ads to be terrible. I don't know how netflix thinks it's service is worth charging over double the cost of for an ad free experience, when previously it was offered at a fair price. Especially to those who have paid for their services for YEARS. Shows how much they care about their customers.",1,12,8.101.2 build 9 50610,2024-02-06 20:17:33,,,8.101.2 build 9 50610
e42d5d7e-e392-47fb-860e-65073caea66e,Liz Rios,https://play-lh.googleusercontent.com/a/ACg8ocL208LS_g5i9G9TXlUh3H18LUZMUNbYnq1EOb42pipw=mo,Good when they let you use what you paid for. I had a basic Netflix plan of 2 screens and no ads with my phone plan and just today I get a notification saying they changed my plan without notice to standard with ads. I am not paying less for my phone and Netflix is one of the main reasons users pirate content now. I'm teaching everyone I know how to creatively find content so we don't have to use or pay for Netflix anymore.,2,20,8.100.1 build 7 50600,2024-02-01 16:06:12,,,8.100.1 build 7 50600
a5895755-6265-424d-a4b8-5775edec7311,Tim Kelley,https://play-lh.googleusercontent.com/a-/ALV-UjXf9OLEj7vtdviC8ag3SuNuvdpvMmDPeVSGYGA2EJuABoHt,"Not only are they showing video games in the app, they are the first thing on the home screen as well as being featured. You open Netflix and you have to scroll past video games to get to why you actually opened the app. No way to turn off video games in the app. When you add things to your watchlist, you have to scroll past six or more rows of BS to get to it. Horrible app.",1,290,8.100.0 build 6 50594,2024-01-24 00:47:24,,,8.100.0 build 6 50594
e3c7383e-98bd-4576-87aa-92f66897415a,Jennifer Miszewski,https://play-lh.googleusercontent.com/a-/ALV-UjUDE0ZxCq4fH2kW5xkgY_DxckL27DHULWvgSU2eLXb_9Z0,New update took away casting to chromecast if u have the lowest plan. They gave an extra screen but added ads. My husband is upset but still better than regular commercials so whatever. But I only cast. I don't login to anything in my house. I dont use remotes and prob don't even know where they are. All my TV's r on smart outlets controlled by my phone and Google nests. My phone is me. This is progressing backwards. This will push people away. Prob gonna sell my Netflix stock. Not a good move.,1,10,8.101.2 build 9 50610,2024-02-07 16:05:28,,,8.101.2 build 9 50610
a1223020-326a-4587-9f89-f1db6b1f6697,N/A N/A,https://play-lh.googleusercontent.com/a/ACg8ocLXc0dWjJkx2vAxU2JaL8oOYE_QfbVxx0pNAlbr1-rK=mo,"A come and go streaming app for shows and movies. Sadly, it has a lot of issues. Now more limitations to users and multiple devices, range/far travel issues, limited options/features, lack of good content, way too many foreign films/shows no one cares for, lack of quality content, lack of seasons, and lack of quality movies (also stuff comes and goes). Honestly, don't bother paying for the higher end streaming.",2,6,8.97.3 build 19 50576,2024-02-08 08:25:34,,,8.97.3 build 19 50576
67357857-6037-4685-8f86-e5c322849ce5,forrest palmore,https://play-lh.googleusercontent.com/a/ACg8ocI8Rs-IYK3XJ8k5pyYAtlEq0YBYm3bHOWcUyN0II4da=mo,"Netflix has gotten waaayy too expensive. Guess what Netflix, I can have almost 3 different streaming services for the price of 1 of you. Not just that, you started charging for everything I had you hooked up to. I have many devices since I travel for work, and you charged for ""password sharing"" when it was just me using it. My bill was over $40 a month! I might as well go back to the old days of cable for that price.",1,235,8.97.3 build 19 50576,2024-01-20 00:50:36,,,8.97.3 build 19 50576
549b6c92-f9b7-43f4-a769-70df4b5fe514,Carlton Case III,https://play-lh.googleusercontent.com/a-/ALV-UjWmuVZsGB5Tq4igoGOZ_bWBx5_Dn1AgEEadLsT0JJD3UITT,"The brightest screen setting in the world and about price increase. The second one first, Netflix bumped up their prices again, and I'll bet they just dirty it again while you were reading this post, hoping you don't notice. Why, I haven't seen much worth watching and if it wasn't for the kids I would've cancelled already. As for the first issue, what's with the brightness setting, it's like watching a flashlight at night. The lowest setting is a 1,000 Lumens. Can't watch at night, it's 2 bright",1,285,8.97.3 build 19 50576,2024-01-15 05:25:33,,,8.97.3 build 19 50576
b5970dce-2da6-4fbd-b335-cdcb3d21fda7,iRokr,https://play-lh.googleusercontent.com/a-/ALV-UjX13Q0QPKogbjNughz2d5pPqjrfJqEDsi-lp6Qb15TWhns,"Forces you to use web since not everything can be done using the app. When using a browser, it automatically opens the app. How is that supposed to work? Why not just add a link in the app to the specific page or hear add a browser in the app? This service just continuously gets worse, while the cost rises and the list of features remains stagnant. There's been literally zero development on improving in all the years I've been subscribing!",1,8,8.96.1 build 16 50568,2024-02-08 00:31:48,,,8.96.1 build 16 50568
ed98fe80-abc5-4eb2-8b1a-4ee4d957d835,DaVet,https://play-lh.googleusercontent.com/a-/ALV-UjUVfpKLDM59b0I5KOxzz8djLZeKSYlRcOnDHPJ-PV9SaNw,"Just deleted & will reinstall Netflix in another attempt to fix ongoing problems. Not hopeful. Deleting & reinstalling one last time. Nothing will load, won't allow viewing ANYTHING, NOTHING IS HAPPENING & YOU'RE LISING PEOPLE. Now it gets part way down the page & stops. Photos of attractions coming are blank, you can't even SEE what's being offered much less watch it. Are you TRYING to lose customers? This is ridiculous!",1,9,8.101.2 build 9 50610,2024-02-06 09:08:42,,,8.101.2 build 9 50610
87a9b857-8265-4829-b669-9f2437211cda,Jose Martinez,https://play-lh.googleusercontent.com/a/ACg8ocI3knpxPT3ghMwKBpxBV5U0M6xOefIK54Td8I7X0sYa=mo,"Netflix use to be the place to watch movies, shows etc. Netflix price point in terms of it's offerings has become expensive. I wouldn't be surprised to see future consolidation in some of these subscriton service as the pace of new subscribers allows down. Ultimately, keep prices are going to be a key drawback in these services. I will be leaving Netflix due to pricing.",3,84,8.101.2 build 9 50610,2024-02-04 18:09:51,,,8.101.2 build 9 50610
d8016862-c001-4e4c-8966-f5c6d8217296,John,https://play-lh.googleusercontent.com/a/ACg8ocISkcIrHj64a7eBCH7WkfndT-ZTG8DwfEIu0emeOAXB=mo,"I got a Netflix account with my T-Mobile plan. Signed in on that purchased device the week I bought it and left it alone. Now I'm on deployment and Netflix has decided to kick me off my own plan with a ""temporary 2 week pass."" On my own account. I'm not coming home in 2 weeks either. Everything that made Netflix good is gone now. 0/10 would not recommend",1,13,8.101.1 build 7 50601,2024-02-04 14:21:40,,,8.101.1 build 7 50601
e2138e29-578d-41fb-b42d-4309d44941ac,William Blood,https://play-lh.googleusercontent.com/a-/ALV-UjU4VuslEqq7OlxNU7NV7ZZ6Yzt9a1yKI7fXdWClGcToDRo,"Netflix has been going downhill for a long time and they keep making decisions to make it actively worse. Cancelling good shows, jacking up prices, killing password sharing. The password sharing makes sense from a business standpoint, however the implementation of it means that I have to input a stupid code every 7 days even though I'm connected to the damn home network. If I could give this less than 1 star, I would.",1,22,8.101.1 build 7 50601,2024-02-02 17:26:36,,,8.101.1 build 7 50601
fd9266c0-77c9-48ee-82ba-5c47c45eb661,Victoria Voronkina,https://play-lh.googleusercontent.com/a-/ALV-UjXPIefmwMWUxrq_5SqEHUMj2paWQpaV32cnU26YVfyiQ0s,"The recent price hike was unreasonable and unjustified. I've canceled my subscription since and only plan to re-join if the costs go back down to a reasonable amount. As of now, it would be far cheaper to buy/rent a variety of movies and shows throughout the year than rewatch the same few on Netflix for that cost. The exclusive Netflix content has really been declining, too, so it's not a big loss to part with. Now may be a good time to invest in the next new platform.",1,258,8.96.1 build 16 50568,2023-12-24 20:48:30,,,8.96.1 build 16 50568
df657ce9-2392-4347-adef-77412004dd50,LaToya J,https://play-lh.googleusercontent.com/a-/ALV-UjUHiIGE-3EDlWXorgSobsfJETKQcnBxuE8b-zWy0rYz3ZJJ,"First, Netflix crashes often when I'm watching it. Also, it shouldn't be much to ask (with prices increases) that you add a recently watched category. When I fall asleep during a movie, but want to watch it the next day, I have no way of telling what it is that I watched if it isn't a popular movie! I have to go to Google and put in concepts+Netflix in order to possibly find the title. The continue to watch is only helpful if the movie didn't get completed!",2,1642,8.95.0 build 13 50554,2023-11-23 15:28:44,,,8.95.0 build 13 50554
2d5c7401-9047-466b-aac9-6f7141aed44d,Yust Yudie,https://play-lh.googleusercontent.com/a/ACg8ocKNI9GbcppvCr2SiGUWebl-KHQXuMoYEd6nFFkB44T3=mo,"I don't know what is happening with the Netflix app but I hardly spend any time viewing on this streaming service. I've been a loyal subscriber for years but every time I try to watch something the action and words get out of sync. I restart my phone but after several times I just go to another app. NEVER HAD PROBLEMS WITH STREAMING BEFORE! Maybe there is too much stuff on this app. You have overloaded it. Too many reminders, too many suggestions, too much stuff. FIX IT!",1,410,8.96.1 build 16 50568,2024-01-02 02:46:52,,,8.96.1 build 16 50568
433d1bff-e55c-4143-afc6-6f25677523f4,Paige Price,https://play-lh.googleusercontent.com/a/ACg8ocLvEAG5Pny_nVn7amd_uv4vvY6bppI1hOvoVJbdjxQJ=mo,Consistently getting worse!! Algorithm does a poor job of guessing what I want and locks into only having exposure to a handful of things. The new household policy doesn't account for people who split time between two houses! I refuse to pay extra because I split time. Trying to add games? Just all going down hill. So many other services. I plan on canceling my subscription.,1,1672,8.95.2 build 17 50558,2023-12-02 04:04:54,,,8.95.2 build 17 50558
f838bca7-6a2c-4166-b70c-d2c730bcf1ab,Stephanie Schmidt,https://play-lh.googleusercontent.com/a-/ALV-UjXQVIPxEJcuPH0ziTWF7Ah0H0DhNKqpvRc0sASZ1Tybd_Ab,"As I have seen from many people below with the same issues. I have the ability to have 6 devices. I have multiple locations we watch. Now with every episode we have to ""update household"". This is infuriating. Apparently you can really only have one device without disruption. The option of having it on your phone, Ipad, labtop, in the cabin are not an option. I have had this app since 2012. If this is not fixed verg soon, I will be deleting the account and switching to another.",2,229,8.96.1 build 16 50568,2024-01-07 12:17:35,,,8.96.1 build 16 50568
60354e90-27d2-44e8-a498-d405e04fab00,Nate Landmark,https://play-lh.googleusercontent.com/a-/ALV-UjV4fiycSYJeda1YEL5eLqax2aWbwD9BUZLF1TRst3Fwiw,"Netflix used to be a great app for shows/series. However, as time goes on, they keep discontinuing series that I enjoyed and engaged in my free time in. Had this been a show or two, I would completely understand. However, this seems to be an ongoing trend. So many shows just canceled out of nowhere. I have since deleted my account and moved elsewhere. Even after I've left, this pattern still continues. As a company, you need to figure this issue out. I will not recommend Netflix to anyone.",1,1055,8.95.0 build 13 50554,2023-11-19 01:13:37,,,8.95.0 build 13 50554
a32f6beb-0a9a-4547-8050-9835030d8fcc,Lisa Livesay,https://play-lh.googleusercontent.com/a/ACg8ocJVXjapRSUWnS3z2tc8O7uwKG5RC0qKzMaDWaJ0-_Ob=mo,"Recent update makes using Netflix on my Chromecast more complicated. Can pause from my phone's menu, but not reverse, forward, or stop. Clicking on the banner will allow access to these options, but will not come out of recent show when stopped. This is the only streaming app that does any of this, and didn't use to do it either. Makes it more annoying to move between shows or apps when looking to change what show I'm watching.",1,1377,8.96.1 build 16 50568,2024-01-05 01:02:22,,,8.96.1 build 16 50568
2aab2b61-b41b-4eba-8e96-ca99a3c23754,Tricia Kleidon,https://play-lh.googleusercontent.com/a/ACg8ocIXseysM6-S3cWr_8qsZK6JqKBQHZS047If4CWjZvtb=mo,"For the past 2 years, Netflix has not worked properly on my 4 year old Smart TV. I know it's not my TV because it's not old and no other apps give me issues. After scrolling through movies for only a few minutes, it starts getting extremely laggy and freezing up. Freezes up while loading movies. If I press pause during a movie and then try to play again, it freezes up my whole TV. I have to unplug my TV to refresh everything often. With all the price increases, they need to get it together.",1,2811,8.96.1 build 16 50568,2023-12-12 00:22:58,,,8.96.1 build 16 50568
54c3683a-f4cf-4493-9d00-341a0176e501,Scott C,https://play-lh.googleusercontent.com/a-/ALV-UjWvDqT-icHJxTrJZ4uZRoIiXmmJOJCwEEDHPhPLxKHLx9s,"I would rate it a zero if I could! I can see all the movies and shows that it won't let me play! Attempting to play any video produces an error message. There is an error playing the video. Please try again. (5.10) It played part of a video, then stopped and produced this error. I've tried every bit of the troubleshooting they have in their troubleshooting section for this error. Additionally, I've uninstalled and reinstalled the app. It seems I'm permanently unable to watch Netflix videos.",1,1284,8.96.1 build 16 50568,2023-12-08 01:09:18,,,8.96.1 build 16 50568
