reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
8dbdbabe-a807-4ca2-a330-e52f8229d30a,Gustavo Bakit,https://play-lh.googleusercontent.com/a-/ALV-UjUAzVGgEP-yAIZkCez6R_pnCJoDdxeGz1yc4qXlt_uJ5Kzo,"Incrível, boa cadeia de televisão com uma grande app, muito melhor da que oferece por exemplo a BBC. Parabéns a todos os que trabalham nesta app.",5,0,2.0.40,2022-12-04 18:32:58,,,2.0.40
07d30d37-4b02-41eb-bb82-db9da67e363d,Paulo Moreno,https://play-lh.googleusercontent.com/a/ACg8ocL6lCRbdC1uJ91Uu414AZPBKCQTcq_mno1kcPwVCcO-=mo,Porquê que existem programas que não são transmitidos para o UK? Tais como futebol em directo.,4,0,2.0.40,2022-11-07 19:05:17,,,2.0.40
a376c1b3-c08d-4b36-9157-87d79767ed52,Hermenejildo Ines Vieira,https://play-lh.googleusercontent.com/a/ACg8ocJEJ11_CEdFJ4BmFMWi8Csihcs6nSxqtMQdYezqBPRX=mo,Goood,5,0,2.0.40,2022-09-21 19:08:08,,,2.0.40
4a8a8b16-94eb-4b48-b593-656f302db2cd,César Araújo,https://play-lh.googleusercontent.com/a-/ALV-UjU2Ah8dyczSiRMq2duGrpeKdsB5HhS4SQkC6KYRFslGdoU,Não reproduz vídeos pois na zona do video fica preto. Tenho que abrir o browser e ver no site. Obrigado pela não ajuda. Descobri que se tiver um pihole na rede a bloquear publicidade vocês ficam pendurados num ecrã preto. Triste,1,0,2.0.36,2022-08-13 09:13:45,,,2.0.36
333bcec9-9a34-4004-95be-2b76275ab7ff,Sandy “Sandy” O,https://play-lh.googleusercontent.com/a/ACg8ocIWyOR7twKp4N3OSA_HhPh1EckmfbHXvVyqgm7QHrs0=mo,"A app deixou de funcionar, please fix it, várias series não funcionam, outras estão em falta, a emissão em directo também não funciona. E para cúmulo o apoio ao cliente, para reportar um problema também não funciona.",1,2,2.0.36,2022-04-22 18:16:34,,,2.0.36
cf78a71a-ff42-4ec5-9723-59dd56f6eacd,José Eduardo Pires,https://play-lh.googleusercontent.com/a-/ALV-UjXh8scMWhI_aPJeDLlVWMGT-qAvcX7Pr_KPOlRYx8axeUzK,"A app é um excelente serviço. Um exemplo de como é possível fazer algo com qualidade. Um ponto que pode ser melhorado será a pesquisa com teclado para TVs, mas não tem grande impacto. Parabéns",5,0,2.0.36,2022-06-13 00:06:27,,,2.0.36
17187133-1f3b-4456-a389-3eac2490cd86,Maria True,https://play-lh.googleusercontent.com/a-/ALV-UjVMordxr7Hfb7qR99uCH537yOMyaCCmEelwp4Esw1Lcgw,Descobri esta aplicação há dias. Mostra filmes e documentarios muito bons.,5,0,2.0.36,2022-06-27 10:21:49,,,2.0.36
88f1a2b0-b181-4c81-8fa6-5a0e22ac66cb,Ricardo Sequeira,https://play-lh.googleusercontent.com/a-/ALV-UjWUzPc9BmttApxvqXTlnPk7zO1FS1pWvj4ta5gr83rsjP9T,Publicidade a mais. Um abuso,2,0,2.0.36,2022-12-19 23:10:45,,,2.0.36
8301137f-d5bb-48c0-b4d6-becf5a0e05d5,Ana Maria Garcia,https://play-lh.googleusercontent.com/a-/ALV-UjUhDTirLbdxUCIPNJvAMv3afh6VuHkdqpTKk9n51JAxKZY,Ótima,5,0,2.0.36,2022-06-30 13:18:13,,,2.0.36
dd99238e-9259-4e7c-bcad-61af01ffcc3f,Pedro Sousa,https://play-lh.googleusercontent.com/a-/ALV-UjUOtVoyAL3Ib-2r0Ltydi8XEOwWEnV9hxW4qeeVoqaWRWXc,"Tem pontos positivos, como o suporte para Android TV e Chromecast. Mas começa a ter muitos anúncios, e continuo a receber notificações de jogos de futebol (que não me interessam minimamente) apesar de ter desligado as notificações. Actualização: após vários meses, ainda recebo várias notificações, apesar de ter desligado a opção - menos uma estrela!",1,0,2.0.35,2022-03-30 12:50:07,,,2.0.35
577002d8-16aa-438d-a5cd-d12db0d2b39e,Carlos Miranda,https://play-lh.googleusercontent.com/a/ACg8ocLmDi0ovBo6TdlenusaC6msFuf2P6PXEWofPTpJY0uX=mo,Great news,5,0,2.0.35,2022-03-18 09:48:27,,,2.0.35
93185ef2-1b59-4b8f-8c23-829f484e6c92,Marcos Jesus,https://play-lh.googleusercontent.com/a-/ALV-UjXqhH093y_PDxtphdRq8av5NKm2UbRQsP1SLfLMNTfOqsxF,"Está a melhorar em visual e funcionalidade, mas falta algo muito importante, que é a possibilidade de criar uma conta, para poder sincronizar favoritos, e continuar o que estamos a ver em dispositivos diferentes.",4,0,2.0.34,2022-03-08 03:18:58,,,2.0.34
0a1a8844-df34-41fb-8270-1b0ef0d1559f,Fátima Rocha,https://play-lh.googleusercontent.com/a-/ALV-UjXyqt78d3a5Zqej98CKm5ECJrUug8vAN_UCTXE4gixMWt0,"É pena que a configuração para a velocidade do stream não funcione (pelo menos na Madeira), mantendo-se sempre no ""Auto"". Isto significa que nas ""horas de ponta"" da utilização de dados da operadora NOS, a resolução de imagem é um lixo. Com essa situação resolvida e se fosse possível ver do início os programas que estão a dar em directo, a aplicação mereceria à vontade as 5 estrelas. Como está merece 3.",3,0,1.0.30,2022-01-21 10:47:38,,,1.0.30
5086e83c-8f19-48ee-9e38-f8a40c9f75c9,OneManAndHisToaster,https://play-lh.googleusercontent.com/a-/ALV-UjXXE87A-fJuank8YWgGd5QzvTZcznZJIkSmgX5bX72JP80,Mas a publicidade continua nesta app!??? Porque pagamos nos a taxa audiovisual à RTP na factura da EDP? Ainda nem entrei na app siga publicidade: abro o directo radio: siga publicidade de 30 segundos. Canal do estado? Canal Publico? Cambada de xulos.,1,1,2.0.32,2021-11-27 21:55:42,,,2.0.32
2e7270ba-2c3d-445e-b018-8cd94ae4c666,J J,https://play-lh.googleusercontent.com/a-/ALV-UjXNnzLLnzXqu-GzMJNWBEaxlmRx9V6cHbor4NToxFLnlP4,Sempre que abro um programa sai um anúncio de apostas online. Tenham vergonha e discernimento e escolham melhor os vosso patronos.,1,1,2.0.32,2022-01-31 09:22:29,,,2.0.32
ed3ce8ab-fe94-4573-bcd5-3196fa485e5a,João Costa,https://play-lh.googleusercontent.com/a/ACg8ocJ6RCPSbE9MvNkDCfaUR_aLm3ODV0UeHVMRTZAUlJXNATw=mo,"Perco sempre as configurações que tinha, sempre que lançam atualizações novas. Queiram retificar este assunto.",2,0,2.0.32,2021-10-12 20:52:42,,,2.0.32
38a59f00-0d74-4b5b-b2d7-075fc67ec546,filomena antonia arrais da silva,https://play-lh.googleusercontent.com/a-/ALV-UjWkfr0YEtHa2f267P4Y9ivbUZVAydfWFwJvAUILM5XVU40c,Good,5,0,2.0.32,2022-08-18 21:25:44,,,2.0.32
3f3e4be1-2f38-4d7e-beea-a2c57ce2e478,Na GonC,https://play-lh.googleusercontent.com/a/ACg8ocL_zcsxU2xhQxzh58MfV3EwoOabyjYoRruD-Trlo2oJ=mo,Terrible,1,0,2.0.32,2022-01-31 17:14:40,,,2.0.32
2c965644-fe6f-491a-9f3f-eed40d6da415,Paulo e Magda Pereira da Silva,https://play-lh.googleusercontent.com/a/ACg8ocKPptZ0PXy7MF_5LAgHV37_xywSQtEPUNe14kPHGMzJ=mo,gostei da RTP,5,0,2.0.32,2021-12-08 09:50:41,,,2.0.32
f526d9d0-e3dd-4ba4-87cd-8d77f3f9d49b,Luís Henriques,https://play-lh.googleusercontent.com/a/ACg8ocKiPMHHKqyH7POSCoOSdrSgzXH9k65fqRZH_OkF13-p=mo,"Cada update que fazem, reactiva as notificações. Dá ideia que pensam que os utilizadores são estúpidos. Se no próximo update voltarem a activar as notificações, desinstalo a app.",2,0,2.0.31,2021-08-19 13:21:05,,,2.0.31
42245dcc-1490-4332-9fdd-ace4794516a2,Alipio monteiro,https://play-lh.googleusercontent.com/a/ACg8ocL7-KZJpHGEmThwI6ujfi64ioN07rcqP_HMWaJvokT6=mo,Recentemente RTP3 tenho tido dificuldades de ter tv pois está continuamente com ruídos. O que fazer? Obrigado. Monteiro PS estou na Tailândia. Não,5,0,2.0.31,2021-09-19 11:17:33,,,2.0.31
b349e31b-f44a-4256-abc5-22859a20e728,Alexandre Henriques,https://play-lh.googleusercontent.com/a/ACg8ocKmRIvoQY8y4ikGBViWCDzmZrB4dbr9sq7-qHjn4hUjM8I=mo,"A aplicação tem publicidade, o que acho de mau gosto, tendo em conta que parte dos meus impostos vão para a RTP, e já me é mais que suficiente ser exposto a publicidade na vossa programação. Mas a classificação deve-se ao facto da função de Cast esteja presente, não é seleccionável. Instalei também num telefone que corre iOS e tive o mesmo problema com o air play",1,0,2.0.31,2021-09-17 20:28:23,,,2.0.31
7bc540b7-5640-4302-b878-d466bc00ebcd,Diogo Cocharro,https://play-lh.googleusercontent.com/a-/ALV-UjW1w_VurSx9Z41BYx2mnRrTTiDiyj9XwDgjbmeMHAhaBUk,"De há uns tempos a esta parte a APP toca dois stream de áudio ligeiramente desfasados. Não acontece sempre mas também não consigo explicar a possível causa, parece aleatório.",1,0,2.0.31,2021-09-27 16:23:35,,,2.0.31
9df654cc-e930-49c9-8604-665dc013149d,Gonçalo Ferreira,https://play-lh.googleusercontent.com/a/ACg8ocI0efVqo7711yd3bbBZyVLyfR1YpLJWA2SOUg3v2GVOew=mo,Good Good,5,0,2.0.31,2021-09-27 05:14:44,,,2.0.31
b33c510b-30c7-48dd-ab93-f3265a65eca3,Jose batista,https://play-lh.googleusercontent.com/a-/ALV-UjVq8_TkbstdtCMnFcPxCKiEgSH4TyenMzqiJeVYW-36E0o,"Belissima aplicação,",5,0,2.0.31,2021-08-30 13:02:57,,,2.0.31
0fa5c815-1697-4280-9ded-4f25b14418ff,Tiago Santos,https://play-lh.googleusercontent.com/a-/ALV-UjUAnS6dXPa5MD74ex-HujjULfwSgup2QlF52PfxikPyfyg,"A aplicacao funciona de modo inconsistente, muitas das vezes os anuncios bloqueam o acesso aos canais. Isto e inadmissivel num canal publico de televisao!",1,1,2.0.29,2021-07-26 20:35:56,,,2.0.29
c6d465dd-6220-4d33-abc5-1f5fb02fbda1,Francis Rod,https://play-lh.googleusercontent.com/a-/ALV-UjURz1YhcCBkjhXLHamp_iFf6yIY2QQZR-dgVGiq6gdz6r7S,"De qué serve ter uma aplicação na qual supostamente a gente pode ver todos os canais da RTP, só para ver os telejornais y algún que otro programa de variedades e no podemos ver desporto ao vivo, filmes o series só por viver fora do país?",1,0,2.0.29,2021-07-07 20:00:06,,,2.0.29
61e37e56-0139-4c8d-8a7f-c1f213d6144d,Hugo Pereira,https://play-lh.googleusercontent.com/a/ACg8ocKnEbv-pndV0AO9ueYixksE9jBRiAb-ErfLb8lE5PTe=mo,"Imagem constatemente a parar, impossivel de ver. So perder tempo.",1,0,2.0.29,2021-07-03 20:12:55,,,2.0.29
3dbbf46a-c130-4d9c-8ca9-fd920edf488b,Patricia Adelino,https://play-lh.googleusercontent.com/a-/ALV-UjWK3m1dG5NOGpwmdZSzejWZvEWNH1uSnOpax4rwW2PxG0g,Os conteudos mais antigos (2016) em qualidade mediocre,1,0,2.0.29,2021-07-18 09:24:48,,,2.0.29
8a29956a-7e3c-4c43-b62e-74a262fc94af,João Veiga,https://play-lh.googleusercontent.com/a-/ALV-UjWC8J5cisGRJZffdU23K7Gen2b5twiOjvPr5KIzOD9azWg,Muitos programas não avançam para a parte seguinte,3,0,2.0.29,2021-07-26 12:01:39,,,2.0.29
5a825102-cc77-41f3-9382-6c0690c931b9,Manuel Roque,https://play-lh.googleusercontent.com/a/ACg8ocIChXjM-lu66gL_mgNQ0rJonlY3ZEzXMv0WCkWTcNCk=mo,good service,5,0,2.0.29,2022-03-18 23:38:29,,,2.0.29
79a1ff4a-314b-4a69-907f-f2981420ef03,Helder Silva,https://play-lh.googleusercontent.com/a-/ALV-UjVHaUYxyzxYWI4lfMcitBIAk-WNSqDpJQLXsKPEH0gCmw,Demasiada publicidade,1,0,2.0.29,2021-07-04 15:09:29,,,2.0.29
cf7ff30b-907c-4e29-b270-aea19351bf5e,Mário Borges,https://play-lh.googleusercontent.com/a-/ALV-UjU6pP2L2cYhEWNFvtEzUE9cGKiUaR6tc31Mvdbszagqb0lN,Excelente,5,0,2.0.29,2022-05-15 17:53:34,,,2.0.29
1c883e1f-73af-4f24-a64c-a61a59b9e265,Guess Who,https://play-lh.googleusercontent.com/a/ACg8ocKP_7O9L5AxFb4VU3uUX9NFAShNzwbA6Q3em_w6qfq1=mo,Convencem as pessoas a baixar a aplicação com promessas de directos online que depois dizem não ter direitos de transmissão ??? numa só palavra: EXECRÁVEL !!!,1,1,2.0.28,2021-06-03 20:26:53,,,2.0.28
d277de28-3b08-41db-b119-809f2b7cea00,Tatiana Pinto,https://play-lh.googleusercontent.com/a-/ALV-UjVQ_kHFV5-_pm_Ny7kXZnpfHTZ9a8teBvLNFLFEr48xZA0,"um verdadeiro serviço público porque a cultura deve ser para todos! uso a barra de favoritos para marcar o que quero ver mais tarde, era bom se houvesse essa funcionalidade",5,0,2.0.28,2021-09-08 00:38:22,,,2.0.28
78c0e6e4-2c56-4be1-8906-31fb4beeb309,dinesh dulabdas,https://play-lh.googleusercontent.com/a/ACg8ocImCAhzIwrzCFHltlj4FW7WkI4LWh0Rx6mlZzeHUtg5=mo,Good,5,0,2.0.27,2021-04-16 06:12:14,,,2.0.27
37d73924-3422-4b6d-ba46-be791b684e2c,Luís Carvalho,https://play-lh.googleusercontent.com/a-/ALV-UjUIMntD1B5icjCkc4K2hlIq3eLlMNWePGsKMD9EslhhVg,"Podia ser bem melhor apesar de no essencial funcionar. Dá acesso à programação da RTP e canais associados o que é muito bom. Acima de tudo, à óptima programação infantil.. Nesse tópico, têm *mesmo* de remover ou adaptar a publicidade entre os episódios dos programas para as crianças! A meio de dois episódios aparece publicidade muito violenta de outros programas para adultos! Não pode ser!!",3,2,2.0.24,2021-02-19 09:33:34,,,2.0.24
bc155159-24aa-4118-ac2b-f4c7400443be,Pedro Silva,https://play-lh.googleusercontent.com/a-/ALV-UjVocVMO3A5okM8gMW7CKZqSg4Mr5cE_k0ECON5lxmP27SY,Discriminatório. Visualização fora do país não funciona.,1,0,2.0.22,2021-10-09 20:50:28,,,2.0.22
7277d819-7029-4178-8191-490081a99a1f,João Brás,https://play-lh.googleusercontent.com/a-/ALV-UjXmyn60-i9DCUX5RQECChFlXSfRtHABmWOqvj5f6qXtWsr2,"Pq dizer que pode ver os programas e depois nao ter autorizacao para os abrir? Nao ha direito, no estrangeiro tb gostamos de ver tv portuguesa...l",1,1,2.0.19,2020-11-01 23:56:27,,,2.0.19
861fadcc-c860-4f63-8e2f-d963478cb8f1,MJ Paulo,https://play-lh.googleusercontent.com/a-/ALV-UjUGBj7Hdo1th7XyK5mj9uTNuykF7Bz3QbUw5YGmUMYoIeFe,"Só mostra anuncios! Quando escolho o telejornal, primeiro mostra um anuncio e mais nada. Se volto a escolher o jornal, repete o anuncio. Nao dá para ver mais nada infelizmente.",1,0,2.0.19,2020-12-24 12:12:31,,,2.0.19
faa37f76-6a9b-4c44-a103-eedbb155d999,tania goncalves,https://play-lh.googleusercontent.com/a/ACg8ocIFZ_4VZ3i-k24MBB3JtVi_UqZhUu7puEh8Ig_srzqK=mo,"Já nem o telejornal deixa ver... Ao menos ainda dava para ver algumas coisas, agora nada tem direitos de transmissão. Vou desinstalar",2,0,2.0.19,2020-10-17 13:09:03,,,2.0.19
b679e098-1282-4bf3-9f24-0a0380c0700d,José Fernades,https://play-lh.googleusercontent.com/a-/ALV-UjUo1zjHDwAnhORbRaPHlqMzzmhGUp0Nlv6rMfH0gzsbTPU,"Adoro a aplicação, principalmente graças aos conteúdos nela presentes e acho que a aplicação está bem feita em geral. Dito isto, podia ter uma opção de continuar a assistir o último conteúdo visto ou ouvido, e/ou uma opção de ""histórico"". Além disto quando estou a ouvir podcasts com o telemóvel bloqueado eles falham várias vezes e tenho de fechar e voltar a abrir a aplicação, de resto está uma boa aplicação no meu ponto de vista. Parabéns",4,1,2.0.19,2020-12-27 12:13:10,,,2.0.19
64c713ee-d649-4a72-a4d2-c47c7f6be5de,Alex P.,https://play-lh.googleusercontent.com/a/ACg8ocL7sN8T8xIhZteV_xW4iW0AU2DuWt5o2KlUcyTGA-lT=mo,"No geral é muito bom mas tenho reparado que quando usado com o chromecast, o vídeo pára por 1 segundo quando se recebe notificações no telemóvel. É incomodativo e faz com que a experiência no modo cast seja má.",3,0,2.0.19,2021-02-08 17:41:01,,,2.0.19
da535a1d-9ae6-4823-a8a1-19759f63fdbc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Uma pena não ser possível ver do início o programa que está a ser transmitido em direto, tem de se esperar que acabe.",3,0,2.0.19,2020-12-25 09:46:23,,,2.0.19
1be10cb5-2c83-4dd9-8597-0dca76700cf8,Joao Galvao,https://play-lh.googleusercontent.com/a-/ALV-UjU4_1egFM0BWGvcvSOshU59oDbBBbBK6ijCWHdR9OKrjM0,"A app está muito melhor do que a anterior, mas não parem por aqui e façam mais updates com inovações, o vosso último update é simplesmente horrível desde quando uma App que pertence ao estado português precisa de Adds da play store e mais, desde quando é que o jornal da tarde tem direitos de transmissão?",1,6,2.0.19,2020-10-24 14:01:04,"Caro utilizador, obrigado pelo seu comentário.
Introduzimos mais novidades nesta nova atualização: já pode utilizar o Chromecast nas emissões em direto. Esperamos que goste. 
Caso surja alguma questão, pedimos-lhe que envie o seu comentário para o email de suporte play@rtp.pt.",2019-10-17 17:32:57,2.0.19
39997818-ede8-4465-9a9a-92c68773bfe2,Andre,https://play-lh.googleusercontent.com/a-/ALV-UjWCUq1ueZsmDi4ByyHZrtT-LUMc6h--tXAdw1jHi8VNY7ng,"Design super basico, funcionalidade terrivel - app faz freeze constantemente obrigando a fechar e voltar a abrir",1,0,2.0.19,2020-10-30 15:26:20,,,2.0.19
83c0c0b4-cfc6-4301-90ef-3368d4fb0a7b,André Pereira,https://play-lh.googleusercontent.com/a/ACg8ocJXzueDf2W9lW-9jZUUsT61cfbtqHrKE_e_dHdNUbTY=mo,Muito melhor que a antiga APP. Continua a não deixar o tlm desligar quando um qualquer vídeo chega ao fim.,4,0,2.0.19,2021-02-19 22:08:56,,,2.0.19
b619fbd5-29ef-4a54-9f64-681e2bb40b33,Bruno Reis,https://play-lh.googleusercontent.com/a/ACg8ocJp_YqQFxLZSwAK4AelJLmbntP9WvgGWNTwqRc19pkj=mo,passa a vida a bugar e parar. nem uma estrela,1,1,2.0.19,2020-12-17 13:06:37,,,2.0.19
975efa62-a5ca-4b6f-b222-7106ba953894,Redo tedo,https://play-lh.googleusercontent.com/a/ACg8ocJ6l3mNdd_svrX4HhJY8APxhH7O1IF9G_1KGJqQHEu5=mo,Idiotas de portugas q fazem apps que nao funcionan.Idiotas,1,0,2.0.19,2020-12-13 15:16:42,,,2.0.19
24ad149a-a415-43a1-a5d8-42737cf3b032,Quarkine I,https://play-lh.googleusercontent.com/a-/ALV-UjWCPzXgqxC8iP-4312Gu_J7NiD0LLcc5fTTgWto39wbXUg,"Brilliant, thanks!",5,0,2.0.19,2021-01-11 14:10:45,,,2.0.19
00794058-8aa7-4e5e-a8a0-32fbcde233ac,Armando Coelho,https://play-lh.googleusercontent.com/a/ACg8ocJoJsRaCxxSqoHYjIiziQ8qzV-mmIarjsHo0S9YQ9dB=mo,Excellent application,5,0,2.0.19,2021-01-29 21:55:23,,,2.0.19
cb78d226-faba-4da8-a0da-69c5d216002f,Jose Rodrigues,https://play-lh.googleusercontent.com/a/ACg8ocJVBK0b7Ig-UyP-E1DHVO4yKxPctMzhnrW8KasV3-7w=mo,Ok,4,0,2.0.19,2020-12-11 00:45:22,,,2.0.19
2e863cfb-8bd8-42c4-bf29-7f9d37508839,Stephen Ramos,https://play-lh.googleusercontent.com/a/ACg8ocLOJz_agayAGyWA7KYUJqIozfq1LjtNQxdCYzDLaRIU=mo,Poor,2,0,2.0.19,2020-12-23 21:14:21,,,2.0.19
14a13755-b9f9-4dc2-9c6a-237778527215,Filipe Santos,https://play-lh.googleusercontent.com/a-/ALV-UjUunO6cfPO9_-j0NZPtueFX32wcy0wCGiyt8dGlR_yfKMA,👍👍,5,0,2.0.19,2020-10-07 14:16:58,,,2.0.19
6b6bc435-4dd0-4a2e-b70a-f96f37bc488c,antonio dinis,https://play-lh.googleusercontent.com/a/ACg8ocLyuMhkKTDdARUdTsUCLzxNnRgA4enh-D2IZG7NB9_j=mo,Good,4,0,2.0.17,2020-08-01 16:09:03,,,2.0.17
13e36029-9ad6-46d5-9b67-e2c886a90e4c,Julio Vicente,https://play-lh.googleusercontent.com/a-/ALV-UjUO_74iTg7hK85gtOQ7onIXfqxFX5s4N6_vSfgVt3DHGIw,"Sem direitos de transmissão, a RTP não faz um esforço para que milhares de portugueses possam ter acesso aos conteúdos, por exemplo, vivo no reino unido, a minha esposa só fala inglês, e tenho um filho, quero que ele aprenda português e existe muito conteúdo para crianças que está bloqueado. Por favor RTP, façam um esforço para os milhares de portugueses fora de Portugal. Devido a este defeito, não terá uma avaliação muito famosa!",1,2,2.0.16,2020-06-06 20:07:55,,,2.0.16
419e17e1-2cd7-4fa1-bf84-2ae4cab5d3dc,Ken Obi,https://play-lh.googleusercontent.com/a-/ALV-UjUuJW9S76EsspyEX2tYtY52OXmR1aSW-8k69MKP2amVKn8,So falta support para o FireTV stick :). De resto está muito bom.,4,0,2.0.16,2020-06-28 19:35:40,,,2.0.16
a22be912-8e45-43ff-a1f9-7603a3c7e6e6,Antonio Adao,https://play-lh.googleusercontent.com/a/ACg8ocLVBg7JenVTr1_nLBZm0fzzfzj67EI0ywz6_ixH56vP=mo,Nunca funciona....,2,0,2.0.16,2020-12-11 04:05:01,,,2.0.16
e95c6bc1-94e2-458f-a879-3e22c568d0fe,Tiago Soares,https://play-lh.googleusercontent.com/a-/ALV-UjWfDHDQsTfYVQ2Li1rSelHk3FcaC0bk04gEAXhfMCs6zU0,"Se de cada vez que há um Update, vocês eliminam a lista de Favoritos, então isto vai acabar muito rápido. Dá para ganharem juízo de uma vez por todas e não estragar as poucas coisas boas que fazem? Qual é a dificuldade de criar contas de utilizadores? É algo novo?? Vamos lá acordar!!",1,1,2.0.15,2020-05-20 08:23:53,,,2.0.15
d2dc762a-745b-4144-a884-3f3f26d21393,Carlos Guedes Valente,https://play-lh.googleusercontent.com/a-/ALV-UjV1dPXnmRZBu4ROVuZNAEMszZd-WGyh6VmyagtFuqbZbhvg,"Está quase perfeita e tendo em conta que se trata de conteúdos de acesso livre, só falta mesmo a opção de cast para TV nas redes domésticas. É mais do que necessário, diria.",4,0,2.0.15,2020-05-18 23:56:30,,,2.0.15
31aff82f-707e-446e-9c7f-c6bc208244d7,martina orlea,https://play-lh.googleusercontent.com/a-/ALV-UjVqbLMHkZ1HKSJx2PENgZFOKDnTnUbPR4dQLCVz7QJBQoQ,"Eu uso essa aplicacao para aprender portugues. E muito fixe, mais eu nao posso utilizar legendas que sao muito importantes para aprender portugues. Quando vou poder legendas na applicacao? Obrigada",4,0,2.0.15,2020-05-24 18:19:34,,,2.0.15
5555560c-25ea-465d-8e41-5c235ace811c,Avsat Valente Santos,https://play-lh.googleusercontent.com/a-/ALV-UjVW0B92SpDfGYHm-s7YF9yqg2lb76Qg2aHMXl4eTssDL4k,Excelente. O desenho do software é muito bonito e sofisticado,5,2,2.0.15,2020-06-04 10:50:44,"Caro Avsat Santos, obrigado pelo seu comentário. 
Iremos partilharo que escreve pela equipa de desenvolvimento da aplicação RTP Play. 
Caso surja alguma outra questão, pedimos que envie o seu comentário para o email play@rtp.pt",2020-01-29 16:35:46,2.0.15
a07f6073-1359-4f55-b6b2-562f727732ac,paulo costa,https://play-lh.googleusercontent.com/a/ACg8ocKpcjEQMsNN0k6IS_dLQcXS6Kyfd9w_Rx58lYxG1Mxa=mo,Love!y,5,0,2.0.15,2020-05-27 07:40:57,,,2.0.15
b000731c-222b-4817-9d52-faca912474a2,Sérgio Pacheco,https://play-lh.googleusercontent.com/a-/ALV-UjV9K7jmDHbZcSlYHvesMugm2tCX6y5bMaDs-2JiB9pkMVnG,"Funciona e é conveniente, no entanto ter anúncios de antes dos videos, é inconveniente, mas pior mesmo são os anúncios em full screen e sem hipótese de desligar, é lamentável e um péssima experiência de utilização.",2,2,2.0.13,2020-05-01 12:35:52,,,2.0.13
21f58726-535a-485e-b287-4b4366aaec86,helder gaiato,https://play-lh.googleusercontent.com/a-/ALV-UjUrsnhj2I6d7densIvITbX0qORs2Um5YQgKuwnJq4ENlKE,Nem isso merece. Nem dá pa fazer streaming a TV.,1,0,2.0.13,2020-05-09 19:17:43,,,2.0.13
f5acefef-2b36-4228-a7e7-01d8ad0af34b,J Marcos Patricio,https://play-lh.googleusercontent.com/a-/ALV-UjVMG0HaB9JAJPN-Rs_wsMb9t0KepKuGwlkhZwrAMsFnIwWH,Chromecast funciona quando lhe apetece.,2,1,2.0.13,2020-05-09 09:05:42,,,2.0.13
7d8b1c8b-af62-4f52-864f-16e89a8be980,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Na tv a app horrível de utilizar. A integração Google Cast funciona mal. No mobile, acontece de ficar a reproduzir em segundo plano, sendo preciso forçar a terminação para resolver. A versão anterior era melhor.",3,1,2.0.10,2020-04-03 22:05:10,,,2.0.10
9ad1ac74-bc95-4dd1-9f61-3f3f64e35c7c,Nuno F.,https://play-lh.googleusercontent.com/a/ACg8ocIs8r57XE3t5jlaapaD3sVZ7sB87RqJJnZDkAvtCHxS=mo,"A pesquisa na Android TV não funciona. Quando se selciona o botão de pesquisa no teclado virtual GBoard não acontece nada. Usando o botão ""Enter"" do telecomando da box também não faz nada",1,0,2.0.10,2020-05-01 03:53:39,,,2.0.10
d9282de3-98ec-40e7-b509-6f742e5dc838,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dois problemas que são recorrentes na app: - Quando estou a ver uma série, o episódio seguinte começa sempre no mesmo minuto em que terminei o episódio anterior em vez de começar do início. - Quando estou em portrait e meto o vídeo em full screen, ao rodar para landscape o vídeo sai de full screen",3,0,2.0.10,2020-04-22 21:37:35,,,2.0.10
45b9c42b-ee86-4d86-a070-29e461f49842,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Demasiados programas sem direitos de transmissão ao contrário de outras estações. A desinstalar.,1,0,2.0.10,2020-04-10 21:32:54,,,2.0.10
400723f1-494c-4062-a513-48d2717a86d0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Grandes conteúdos! Recomendo.,5,0,2.0.10,2020-04-26 18:24:24,,,2.0.10
b4a1f63b-89aa-48d4-9426-559594658e7e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Excelente app. Apenas não consigo fazer download de episódios para ver em offline, essa funcionalidade ainda não é suportada? Já existe área acessível a partir da bandeja lateral.",5,0,2.0.6,2020-03-04 17:37:08,,,2.0.6
